arm	exchange_id	profiles	location_spread	mean_width	max_width	constant_across_profiles	all_fixed_within_profile
magnitude_g0.80	EX_glyb_e	47	9.708320605743591e-09	5.084765701386048e-09	1.9523520084681096e-08	True	True
magnitude_g0.80	EX_glyc3p_e	47	1.6319877487450936e-09	8.916436633803647e-10	3.280994118594396e-09	True	True
magnitude_g0.80	EX_gmp_e	47	3.41770038871662e-10	1.7127413835387406e-10	6.83540077743324e-10	True	True
magnitude_g0.80	EX_gthox_e	47	8.414850434332316e-09	5.11170367095505e-09	1.6973966013339068e-08	True	True
magnitude_g0.80	EX_hcys__L_e	47	1.4576646583532172e-09	8.755301802046366e-10	2.9842637016592707e-09	True	True
magnitude_g0.80	EX_hom__L_e	47	0.0	0.0	0.0	True	True
magnitude_g0.80	EX_hxan_e	47	4.3182219076775327e-10	2.550801657939793e-10	8.68713545473207e-10	True	True
magnitude_g0.80	EX_icit_e	47	8.015063893793675e-08	3.483238491964217e-08	1.6095230990489933e-07	True	True
magnitude_g0.80	EX_ile__L_e	47	3.4352308109220075e-08	1.952357937020549e-08	6.924080053760662e-08	True	True
magnitude_g0.80	EX_imp_e	47	3.369484449754135e-10	1.8128938663211953e-10	6.770899346875538e-10	True	True
magnitude_g0.80	EX_ins_e	47	3.412406913132454e-10	1.8540278069367294e-10	6.85718659117076e-10	True	True
magnitude_g0.80	EX_lac__L_e	47	7.945524032359959	1.4921614174811372e-06	1.8433917514215636e-05	False	False
magnitude_g0.80	EX_lcts_e	47	1.0697354118768338e-09	6.470493697410761e-10	2.1577044896601033e-09	True	True
magnitude_g0.80	EX_leu__L_e	47	3.443767071509285e-08	1.970512902022347e-08	6.924358275650633e-08	True	True
magnitude_g0.80	EX_lys__L_e	47	4.0634311249121424e-08	2.3364988260950328e-08	8.174381815884146e-08	True	True
magnitude_g0.80	EX_mal__L_e	47	7.514965601826322	1.6494149643115384e-06	1.9742510406484115e-05	False	False
magnitude_g0.80	EX_met__L_e	47	3.439170498387156e-08	1.9521417943139794e-08	6.924530421281716e-08	True	True
magnitude_g0.80	EX_nac_e	47	6.757813999189569e-09	3.6309280111865294e-09	1.357885177723567e-08	True	True
magnitude_g0.80	EX_ncam_e	47	2.9479434150000504e-08	1.7371079858068383e-08	5.929648261581565e-08	True	True
magnitude_g0.80	EX_nicrnt_e	47	8.88244023972759e-10	4.782176814525178e-10	1.7848789919239594e-09	True	True
magnitude_g0.80	EX_orn_e	47	1.6709394242255318e-08	9.500009692557522e-09	3.3598653498040914e-08	True	True
magnitude_g0.80	EX_orot5p_e	47	5.015609320990466e-10	2.79737482981311e-10	1.0082062072519077e-09	True	True
magnitude_g0.80	EX_orot_e	47	1.0855380458089026e-09	5.970065868966174e-10	2.1819343558608806e-09	True	True
magnitude_g0.80	EX_oxa_e	47	3.8121271593684785e-09	2.0921198465466694e-09	7.662654028384993e-09	True	True
magnitude_g0.80	EX_pep_e	47	2.554966329019572e-09	1.420079505293363e-09	5.140150476403961e-09	True	True
magnitude_g0.80	EX_phe__L_e	47	3.903170125996169e-08	2.197448999359442e-08	7.843182658895387e-08	True	True
magnitude_g0.80	EX_pnto__R_e	47	2.439738506643496e-08	1.5459261924523307e-08	5.400317524860644e-08	True	True
magnitude_g0.80	EX_pro__L_e	47	2.9133911061407503e-08	2.276507472130149e-08	7.990865802387503e-08	True	True
magnitude_g0.80	EX_quln_e	47	2.2312335310871603e-09	1.2670304457650622e-09	4.50803357492908e-09	True	True
magnitude_g0.80	EX_sbt__D_e	47	2.027228170628929e-10	2.792838636669121e-11	4.054456341257858e-10	True	True
magnitude_g0.80	EX_ser__L_e	47	1.7382289385636795e-08	7.684318543179541e-09	3.4887543520767395e-08	True	True
magnitude_g0.80	EX_spmd_e	47	5.844258259004452e-10	4.959455677326005e-10	1.284078969337564e-09	True	True
magnitude_g0.80	EX_sprm_e	47	3.297861502521402e-10	2.436715952490393e-10	6.666619034936222e-10	True	True
magnitude_g0.80	EX_srtn_e	47	7.3850411718121575e-09	4.29117768472308e-09	1.4909578403374676e-08	True	True
magnitude_g0.80	EX_succ_e	47	2.60209939529717	5.06972895323995e-07	2.7966562115011584e-06	False	True
magnitude_g0.80	EX_sucr_e	47	3.3811556475622823e-10	1.6478208849918273e-10	6.762311262724164e-10	True	True
magnitude_g0.80	EX_taur_e	47	5.164981161903794e-09	2.5196054903996065e-09	1.0376077379476456e-08	True	True
magnitude_g0.80	EX_tchola_e	47	8.532744329366844e-10	7.102890836180175e-10	1.7271265329517275e-09	True	True
magnitude_g0.80	EX_thr__L_e	47	3.4436823392880456e-08	1.9519864023026642e-08	6.924491413595746e-08	True	True
magnitude_g0.80	EX_thym_e	47	6.71881244685679e-10	3.708606814672032e-10	1.3504694300038968e-09	True	True
magnitude_g0.80	EX_thymd_e	47	4.748083243151484e-10	2.643104758692616e-10	9.543268021584322e-10	True	True
magnitude_g0.80	EX_trp__L_e	47	3.44361016334227e-08	1.9519659713791626e-08	6.924392789015021e-08	True	True
magnitude_g0.80	EX_tyr__L_e	47	1.8830675074799075e-08	2.9258996000268168e-08	1.0062254840459417e-07	True	True
magnitude_g0.80	EX_ump_e	47	3.52641681057899e-10	2.6620788458402156e-10	7.111634078713191e-10	True	True
magnitude_g0.80	EX_ura_e	47	9.126106329667584e-10	5.089136291267549e-10	1.8343911650504649e-09	True	True
magnitude_g0.80	EX_urate_e	47	4.2682691614000504e-10	2.47708306643306e-10	8.583804595423958e-10	True	True
magnitude_g0.80	EX_uri_e	47	5.848256294424724e-10	3.1956243692871446e-10	1.175389544068693e-09	True	True
magnitude_g0.80	EX_val__L_e	47	3.443724594376363e-08	1.9523052876463268e-08	6.924423190390883e-08	True	True
magnitude_g0.80	EX_xan_e	47	4.329527954502076e-10	2.330261597135287e-10	8.700997298789853e-10	True	True
magnitude_g0.80	EX_xmp_e	47	3.364220434712776e-10	1.8363365994357148e-10	6.761030871525704e-10	True	True
magnitude_g0.80	EX_xtsn_e	47	3.404345974161886e-10	1.8277871508247635e-10	6.841224070902222e-10	True	True
magnitude_g1.00	EX_2pg_e	47	2.9511482788393815e-09	1.4475090184744207e-09	5.9260459231612385e-09	True	True
magnitude_g1.00	EX_34hpp_e	47	2.1352618590224608e-08	1.0565886198397189e-08	4.284877464311945e-08	True	True
magnitude_g1.00	EX_3hanthrn_e	47	3.917162266570658e-09	1.948079777573752e-09	7.622029263457165e-09	True	True
magnitude_g1.00	EX_3pg_e	47	3.1246886542260594e-09	1.516075586825342e-09	6.270196590343403e-09	True	True
