arm	exchange_id	profiles	location_spread	mean_width	max_width	constant_across_profiles	all_fixed_within_profile
magnitude_g1.25	EX_hom__L_e	47	5.984458012710272e-16	3.189511020831956e-17	1.1968916025420545e-15	True	True
magnitude_g1.25	EX_hxan_e	47	4.19360520047495e-10	2.4920286117593397e-10	8.490269590334946e-10	True	True
magnitude_g1.25	EX_icit_e	47	8.447196772842454e-08	3.3822317409574776e-08	1.7005105234950763e-07	True	True
magnitude_g1.25	EX_ile__L_e	47	3.05425462143738e-08	1.852861275637866e-08	6.188965900877363e-08	True	True
magnitude_g1.25	EX_imp_e	47	3.289762343381601e-10	1.779588701460005e-10	6.660526428277035e-10	True	True
magnitude_g1.25	EX_ins_e	47	3.3451818844686076e-10	1.825056219536642e-10	6.77236914020867e-10	True	True
magnitude_g1.25	EX_lac__L_e	47	7.398754538518865	1.146114996459496e-06	7.226942081217658e-06	False	True
magnitude_g1.25	EX_lcts_e	47	7.976275426698226e-10	6.198630563801376e-10	1.6534000313814779e-09	True	True
magnitude_g1.25	EX_leu__L_e	47	3.0542661400012605e-08	1.871152608270799e-08	6.189027645930878e-08	True	True
magnitude_g1.25	EX_lys__L_e	47	3.630728395709326e-08	2.1066289920528326e-08	7.372433796781763e-08	True	True
magnitude_g1.25	EX_mal__L_e	47	5.11289439095848	1.0635306798586973e-06	1.1742914906909263e-05	False	False
magnitude_g1.25	EX_met__L_e	47	3.0543793438919664e-08	1.8531296021336403e-08	6.189041878990054e-08	True	True
magnitude_g1.25	EX_nac_e	47	6.499472590357562e-09	3.518350307418185e-09	1.3175698755798019e-08	True	True
magnitude_g1.25	EX_ncam_e	47	2.830647233549543e-08	1.654058956189782e-08	5.744074384435671e-08	True	True
magnitude_g1.25	EX_nicrnt_e	47	8.717377956858758e-10	4.716813912367646e-10	1.7651751971895426e-09	True	True
magnitude_g1.25	EX_orn_e	47	1.6965262365120465e-08	9.056517767082634e-09	3.4392333067504004e-08	True	True
magnitude_g1.25	EX_orot5p_e	47	4.919220833381742e-10	2.727820691929145e-10	9.964705970317976e-10	True	True
magnitude_g1.25	EX_orot_e	47	1.0610715618952843e-09	5.792344401247205e-10	2.1486146030211844e-09	True	True
magnitude_g1.25	EX_oxa_e	47	3.6614006270653223e-09	2.009015980244192e-09	7.416473079892983e-09	True	True
