scenario	context	arm	recorded_optimum	recomputed	relative
lower_task	OV:OVCAR-5	magnitude_g0.80	428.90389277382195	428.90389330272603	1.2331529051879934e-09
lower_task	OV:OVCAR-5	magnitude_g1.25	441.68336643733005	441.6833669790133	1.2264062043225977e-09
lower_task	OV:OVCAR-5	ordinal	215.64365900966789	215.64365932531183	1.463729312556356e-09
lower_task	OV:OVCAR-5	magnitude_g2.00	459.9140092063066	459.9140097662206	1.2174318985514709e-09
lower_task	OV:OVCAR-5	magnitude_g0.50	419.42710056382055	419.42710108324815	1.2384216486657815e-09
lower_task	OV:OVCAR-5	magnitude_g1.00	434.8071131147674	434.80711364957466	1.2299873997875711e-09
lower_task	LC:NCI-H460	ordinal	219.95144652816555	219.95144684811703	1.4546459559484674e-09
lower_task	LC:NCI-H460	magnitude_g0.50	419.34885471200323	419.348855231352	1.238464714324948e-09
lower_task	LC:NCI-H460	magnitude_g0.80	427.90129325078516	427.90129377868624	1.2336982561660219e-09
lower_task	LC:NCI-H460	magnitude_g2.00	457.8062447357591	457.8062452935652	1.2184327412620066e-09
lower_task	LC:NCI-H460	magnitude_g1.00	433.3395651279418	433.3395656612814	1.2307660623606789e-09
lower_task	LC:NCI-H460	magnitude_g1.25	439.8853581609949	439.88535870088026	1.2273320020247394e-09
lower_task	ME:UACC-62	magnitude_g0.50	418.70286055142066	418.7028610701234	1.2388325539857174e-09
lower_task	ME:UACC-62	magnitude_g1.00	432.800307941358	432.8003084741589	1.2310547347989286e-09
lower_task	ME:UACC-62	magnitude_g1.25	439.371702385454	439.37170292482597	1.2275983287170594e-09
lower_task	ME:UACC-62	ordinal	217.14233768691165	217.14233800405412	1.4605280700549093e-09
lower_task	ME:UACC-62	magnitude_g2.00	457.3535993171324	457.35359987448624	1.2186496738815588e-09
lower_task	ME:UACC-62	magnitude_g0.80	427.3304438127947	427.33044434012504	1.2340106401520767e-09
primary	PR:PC-3	magnitude_g0.80	982.9346915402754	982.9346926232101	1.1017362417739676e-09
primary	PR:PC-3	magnitude_g1.25	1002.0569001223251	1002.0569012243823	1.099794958061519e-09
primary	PR:PC-3	magnitude_g2.00	1029.6925493228619	1029.6925504525545	1.0971165054420824e-09
primary	PR:PC-3	magnitude_g1.00	991.620546575319	991.6205476669397	1.1008451554503256e-09
primary	PR:PC-3	magnitude_g0.50	969.3747317012565	969.3747327706308	1.1031588566100586e-09
primary	PR:PC-3	ordinal	730.719269765025	730.7192705957451	1.1368525548822777e-09
lower_task	PR:PC-3	magnitude_g2.00	452.02287136891374	452.0228719209363	1.2212271083020832e-09
lower_task	PR:PC-3	magnitude_g1.00	425.4977506808217	425.4977512063193	1.2350185753451789e-09
lower_task	PR:PC-3	magnitude_g0.50	410.3786388098788	410.3786393202573	1.243677128216939e-09
lower_task	PR:PC-3	magnitude_g1.25	432.6098122346558	432.6098127672658	1.2311555888247185e-09
lower_task	PR:PC-3	ordinal	205.17136779864447	205.1713681038159	1.48739772601576e-09
lower_task	PR:PC-3	magnitude_g0.80	419.59084279981573	419.59084331940636	1.2383269015919433e-09
lower_task	ME:MDA-MB-435	magnitude_g0.80	429.15032984692147	429.15033037607157	1.2330180427125766e-09
lower_task	ME:MDA-MB-435	magnitude_g2.00	458.740967398461	458.74096795720214	1.2179883089704012e-09
lower_task	ME:MDA-MB-435	magnitude_g1.25	441.621822488911	441.62182303053316	1.2264388749189959e-09
lower_task	ME:MDA-MB-435	magnitude_g0.50	419.8193694956517	419.8193700154711	1.2381978079907215e-09
lower_task	ME:MDA-MB-435	magnitude_g1.00	434.94267131065027	434.942671845593	1.229915489147867e-09
lower_task	ME:MDA-MB-435	ordinal	231.06451704551722	231.06451737658165	1.432779172072977e-09
lower_task	ME:LOX IMVI	magnitude_g1.25	439.1145500801492	439.1145506192637	1.2277309499116583e-09
lower_task	ME:LOX IMVI	magnitude_g2.00	457.6458854785085	457.64588603615465	1.218510158299608e-09
lower_task	ME:LOX IMVI	magnitude_g1.00	432.1017552637299	432.10175579583193	1.2314276182409954e-09
lower_task	ME:LOX IMVI	magnitude_g0.80	426.15774813351794	426.15774865967546	1.234654358421082e-09
lower_task	ME:LOX IMVI	magnitude_g0.50	416.9257602136439	416.92576073056955	1.2398505624342093e-09
lower_task	ME:LOX IMVI	ordinal	233.01167519231475	233.01167552532638	1.4291628386768848e-09
half_serum	CNS:SF-268	magnitude_g1.25	398.4405388733039	398.4405393717446	1.2509788072290651e-09
half_serum	CNS:SF-268	magnitude_g0.80	384.5419575446145	384.54195802915626	1.2600491637709555e-09
half_serum	CNS:SF-268	magnitude_g1.00	390.9999784845539	390.9999789755543	1.2557556572759173e-09
half_serum	CNS:SF-268	magnitude_g0.50	374.24875699767057	374.2487574719195	1.2672023565734586e-09
half_serum	CNS:SF-268	ordinal	198.56963290811564	198.5696332066854	1.5036023835903314e-09
half_serum	CNS:SF-268	magnitude_g2.00	417.6019807604421	417.60198127804426	1.2394629635686552e-09
primary	CO:HCT-15	magnitude_g0.80	979.7651112424451	979.7651123222097	1.1020647735942697e-09
primary	CO:HCT-15	magnitude_g1.00	988.9499798487801	988.9499809377297	1.1011169671662113e-09
primary	CO:HCT-15	magnitude_g1.25	999.9210629059345	999.9210640058559	1.1000082369655241e-09
primary	CO:HCT-15	magnitude_g0.50	965.373461798227	965.3734628636012	1.1035875521103166e-09
primary	CO:HCT-15	ordinal	727.4247739803236	727.4247748077478	1.137470434357347e-09
primary	CO:HCT-15	magnitude_g2.00	1029.0827010537682	1029.0827021828513	1.097174310104345e-09
lower_task	CO:HCT-116	ordinal	215.25266864292655	215.2526689581793	1.4645706849456889e-09
lower_task	CO:HCT-116	magnitude_g1.25	439.0331975459752	439.0331980850082	1.227772781740129e-09
lower_task	CO:HCT-116	magnitude_g0.80	426.36707484260415	426.3670753689719	1.2345412184212878e-09
lower_task	CO:HCT-116	magnitude_g1.00	432.1679582304821	432.1679587626502	1.231391817093184e-09
lower_task	CO:HCT-116	magnitude_g2.00	457.5723536252954	457.5723541828678	1.2185447245322313e-09
lower_task	CO:HCT-116	magnitude_g0.50	417.2790002428654	417.2790007601446	1.2396483025947705e-09
primary	CO:SW-620	magnitude_g1.25	1004.7012814929085	1004.7012825976109	1.0995331768104171e-09
primary	CO:SW-620	magnitude_g2.00	1032.7732926092929	1032.7732937420662	1.0968267531971954e-09
primary	CO:SW-620	magnitude_g0.80	985.5423913665949	985.5423924521376	1.1014673326419895e-09
primary	CO:SW-620	magnitude_g1.00	994.2689507574661	994.2689518517363	1.100577725321437e-09
primary	CO:SW-620	ordinal	738.1937968488216	738.1937976870158	1.1354663044914086e-09
primary	CO:SW-620	magnitude_g0.50	971.4859348261557	971.485935897641	1.1029344012528542e-09
primary	CO:HCT-116	magnitude_g0.80	991.8161549761558	991.8161560679723	1.100825542804439e-09
primary	CO:HCT-116	magnitude_g1.00	999.995055602181	999.9950567021767	1.100001195547232e-09
primary	CO:HCT-116	magnitude_g0.50	979.1548725362961	979.1548736154513	1.102129163249342e-09
primary	CO:HCT-116	magnitude_g2.00	1036.21432630768	1036.2143274438954	1.0965061292570031e-09
primary	CO:HCT-116	ordinal	754.3820901416493	754.3820909960316	1.1325590703549753e-09
primary	CO:HCT-116	magnitude_g1.25	1009.8028285758263	1009.8028296856288	1.0990289050562796e-09
lower_task	LC:NCI-H322M	ordinal	237.97082206149094	237.9708223994616	1.4202189685191766e-09
lower_task	LC:NCI-H322M	magnitude_g1.25	441.7709264011581	441.770926942929	1.2263616683732834e-09
lower_task	LC:NCI-H322M	magnitude_g2.00	460.32471362962474	460.32471418994953	1.2172381282083292e-09
lower_task	LC:NCI-H322M	magnitude_g1.00	434.8602761762834	434.8602767111435	1.2299585962455038e-09
lower_task	LC:NCI-H322M	magnitude_g0.80	429.1398428820678	429.13984341120755	1.2330240666571906e-09
lower_task	LC:NCI-H322M	magnitude_g0.50	419.96244479756643	419.9624453175287	1.2381161149392684e-09
half_serum	RE:RXF 393	magnitude_g1.00	388.47806261278384	388.4780631012618	1.2574145065902074e-09
half_serum	RE:RXF 393	magnitude_g0.50	372.94848700393106	372.94848747687956	1.268133579836381e-09
half_serum	RE:RXF 393	magnitude_g2.00	414.95107405900814	414.951074573959	1.2409917054614606e-09
half_serum	RE:RXF 393	magnitude_g0.80	382.4868554957274	382.48685597821384	1.2614457745859931e-09
half_serum	RE:RXF 393	magnitude_g1.25	395.64985332191003	395.6498538175597	1.2527482420222048e-09
half_serum	RE:RXF 393	ordinal	192.68157645775744	192.68157675043886	1.5189901692396294e-09
half_serum	ME:SK-MEL-5	magnitude_g1.25	400.86829953733894	400.8683000382074	1.2494588698309463e-09
half_serum	ME:SK-MEL-5	magnitude_g0.80	387.4181371013855	387.4181375888037	1.2581191122515188e-09
half_serum	ME:SK-MEL-5	magnitude_g0.50	377.5574354991475	377.55743597670494	1.2648603265676874e-09
half_serum	ME:SK-MEL-5	magnitude_g1.00	393.5639888824584	393.56398937602296	1.2540898016600306e-09
half_serum	ME:SK-MEL-5	magnitude_g2.00	420.20533431483295	420.20533483503834	1.237979024525831e-09
half_serum	ME:SK-MEL-5	ordinal	217.84658574352719	217.84658606137378	1.459038697961092e-09
lower_task	ME:UACC-257	magnitude_g2.00	460.21879657004064	460.2187971302595	1.217288039578243e-09
lower_task	ME:UACC-257	magnitude_g1.00	434.47967952699076	434.4796800614704	1.2301602357669213e-09
lower_task	ME:UACC-257	magnitude_g0.80	428.15734578767837	428.15734631583564	1.2335588254636559e-09
lower_task	ME:UACC-257	magnitude_g1.25	441.5913793410615	441.59137988265286	1.226453656745092e-09
lower_task	ME:UACC-257	magnitude_g0.50	417.94302746135713	417.9430279793001	1.239266911826726e-09
lower_task	ME:UACC-257	ordinal	241.08175979490736	241.08176013598938	1.4147981526642728e-09
half_serum	ME:SK-MEL-28	magnitude_g1.25	401.875534972346	401.87553547422175	1.248833857853886e-09
half_serum	ME:SK-MEL-28	ordinal	227.97894649592024	227.9789468238991	1.438636584677723e-09
half_serum	ME:SK-MEL-28	magnitude_g0.50	379.4047451128479	379.4047455922524	1.263570248487011e-09
half_serum	ME:SK-MEL-28	magnitude_g2.00	420.3476437784411	420.3476442987886	1.237897978314937e-09
half_serum	ME:SK-MEL-28	magnitude_g0.80	389.02858922314766	389.02858971217626	1.257050528333716e-09
half_serum	ME:SK-MEL-28	magnitude_g1.00	395.06784388925365	395.0678443843213	1.2531205616887127e-09
half_serum	LE:HL-60(TB)	magnitude_g0.50	382.4181502169976	382.41815069941583	1.2614940355822403e-09
half_serum	LE:HL-60(TB)	magnitude_g1.25	405.33018028965927	405.3301807949892	1.2467118080030048e-09
half_serum	LE:HL-60(TB)	magnitude_g1.00	398.4378730674711	398.4378735672973	1.25446451090282e-09
half_serum	LE:HL-60(TB)	magnitude_g2.00	423.8227738524659	423.8227743762884	1.2359470501940081e-09
half_serum	LE:HL-60(TB)	ordinal	203.0971213133109	203.09712161640778	1.4923740254541854e-09
half_serum	LE:HL-60(TB)	magnitude_g0.80	392.1809069564526	392.18090744863343	1.254984209283435e-09
half_serum	CO:HCT-116	ordinal	196.78048790503672	196.78048820181715	1.5081801602804826e-09
half_serum	CO:HCT-116	magnitude_g1.25	400.25091484638057	400.2509153466317	1.2498438214792057e-09
half_serum	CO:HCT-116	magnitude_g0.50	377.56829098957246	377.56829146714097	1.26485331800116e-09
half_serum	CO:HCT-116	magnitude_g0.80	387.08098523269524	387.08098571977644	1.2583444124497998e-09
half_serum	CO:HCT-116	magnitude_g2.00	419.5083232765841	419.50832379609267	1.2383748249526342e-09
half_serum	CO:HCT-116	magnitude_g1.00	393.11736877183404	393.1173692649513	1.2543767410625988e-09
primary	LE:MOLT-4	ordinal	739.1659482430026	739.1659490821685	1.1352875033043892e-09
primary	LE:MOLT-4	magnitude_g0.80	987.3434748068545	987.3434758941978	1.1012817210066775e-09
primary	LE:MOLT-4	magnitude_g2.00	1034.4940991021656	1034.4941002366606	1.0966665269299348e-09
primary	LE:MOLT-4	magnitude_g1.00	996.0889222001313	996.0889232962212	1.1003936569096116e-09
primary	LE:MOLT-4	magnitude_g0.50	973.655210236393	973.6552113100493	1.1027068005372406e-09
primary	LE:MOLT-4	magnitude_g1.25	1006.5943068603718	1006.5943079669659	1.0993446113656038e-09
half_serum	BR:MCF7	magnitude_g1.00	405.3139810192208	405.3139815245348	1.2467223668898334e-09
half_serum	BR:MCF7	ordinal	221.93757603454807	221.9375763564856	1.4505769602470324e-09
half_serum	BR:MCF7	magnitude_g0.80	399.9799728850818	399.9799733850617	1.250012417882764e-09
half_serum	BR:MCF7	magnitude_g0.50	391.46379353382315	391.46379402528646	1.2554502333408283e-09
half_serum	BR:MCF7	magnitude_g1.25	411.50728845884186	411.5072889703492	1.2430091469924097e-09
half_serum	BR:MCF7	magnitude_g2.00	428.24671180816216	428.24671233640856	1.2335095366730858e-09
half_serum	LE:MOLT-4	magnitude_g0.80	392.11206237313905	392.11206286525123	1.2550294310877885e-09
half_serum	LE:MOLT-4	ordinal	212.85091288687292	212.85091319972355	1.4698110827511665e-09
half_serum	LE:MOLT-4	magnitude_g1.00	398.57237237977597	398.57237287834823	1.2508951877653842e-09
half_serum	LE:MOLT-4	magnitude_g1.25	406.08462461737673	406.0846251234611	1.2462534089761986e-09
half_serum	LE:MOLT-4	magnitude_g2.00	424.692248304384	424.692248829076	1.235464000526887e-09
half_serum	LE:MOLT-4	magnitude_g0.50	381.9210525697944	381.92105305171515	1.261833352083143e-09
half_serum	ME:UACC-257	magnitude_g1.25	403.1223557443271	403.12235624744926	1.2480632075911613e-09
half_serum	ME:UACC-257	magnitude_g0.80	389.25787577958965	389.2578762688478	1.2568997515217176e-09
half_serum	ME:UACC-257	magnitude_g1.00	395.686841523997	395.6868420196837	1.2527248017783821e-09
half_serum	ME:UACC-257	ordinal	218.65268044325163	218.65268076190435	1.4573465237979642e-09
half_serum	ME:UACC-257	magnitude_g0.50	379.1578811507848	379.1578816299424	1.2637415367712982e-09
half_serum	ME:UACC-257	magnitude_g2.00	422.0312777214616	422.0312782434928	1.2369490794802526e-09
half_serum	OV:OVCAR-3	magnitude_g1.00	387.6899566155316	387.6899571032219	1.2579388860719361e-09
half_serum	OV:OVCAR-3	magnitude_g0.50	372.3667659834327	372.36676645579996	1.2685537999436337e-09
half_serum	OV:OVCAR-3	magnitude_g2.00	414.6997771908429	414.69977770554254	1.2411379950530938e-09
half_serum	OV:OVCAR-3	magnitude_g1.25	394.92801510171086	394.92801559663894	1.2532108863405948e-09
half_serum	OV:OVCAR-3	magnitude_g0.80	381.6599028589618	381.6599033406218	1.2620135823147854e-09
half_serum	OV:OVCAR-3	ordinal	189.39836549529682	189.39836578469522	1.527987845080419e-09
half_serum	RE:TK-10	ordinal	202.8969728348152	202.8969731377121	1.492860724015128e-09
half_serum	RE:TK-10	magnitude_g1.00	398.12310898804844	398.1231094861714	1.251178243507518e-09
half_serum	RE:TK-10	magnitude_g1.25	404.86305846937177	404.8630589742343	1.246995853921369e-09
half_serum	RE:TK-10	magnitude_g2.00	422.5373039345109	422.5373044570483	1.2366658354472752e-09
half_serum	RE:TK-10	magnitude_g0.80	392.5040705880763	392.50407108058056	1.25477497272377e-09
half_serum	RE:TK-10	magnitude_g0.50	383.4545112998762	383.4545117833309	1.2607876143059992e-09
lower_task	RE:RXF 393	magnitude_g1.25	434.8459422495416	434.8459427843873	1.229965936564714e-09
lower_task	RE:RXF 393	ordinal	210.06212901722165	210.06212932728405	1.4760509457221933e-09
lower_task	RE:RXF 393	magnitude_g1.00	427.81891300381244	427.81891353163104	1.233743024093955e-09
lower_task	RE:RXF 393	magnitude_g0.50	412.4701599558989	412.4701604683694	1.242442552819712e-09
lower_task	RE:RXF 393	magnitude_g2.00	453.5492202576106	453.54922081115984	1.2204832531168247e-09
lower_task	RE:RXF 393	magnitude_g0.80	421.77419093278195	421.7741914545562	1.2370938750003812e-09
half_serum	ME:UACC-62	magnitude_g0.80	387.68016744979263	387.6801679374725	1.2579438175251138e-09
half_serum	ME:UACC-62	magnitude_g1.00	393.4562468108401	393.4562473042965	1.2541581405514146e-09
half_serum	ME:UACC-62	ordinal	197.5832401618758	197.5832404594591	1.5061160247846739e-09
half_serum	ME:UACC-62	magnitude_g2.00	419.1469519398042	419.1469524589511	1.2385797061637175e-09
half_serum	ME:UACC-62	magnitude_g1.25	400.45487475642454	400.4548752568795	1.249716272692606e-09
half_serum	ME:UACC-62	magnitude_g0.50	378.67787654007697	378.6778770187549	1.2640768006034653e-09
lower_task	CNS:SF-539	ordinal	221.0457876444236	221.0457879654693	1.4523945152260035e-09
lower_task	CNS:SF-539	magnitude_g2.00	454.2144516076758	454.2144521618903	1.2201603545592034e-09
lower_task	CNS:SF-539	magnitude_g1.25	434.5636382136126	434.56363874817595	1.2301152428590292e-09
lower_task	CNS:SF-539	magnitude_g1.00	427.17461927332585	427.17461980050064	1.2340967069361023e-09
lower_task	CNS:SF-539	magnitude_g0.80	420.90579283433897	420.9057933552449	1.2375831766579832e-09
lower_task	CNS:SF-539	magnitude_g0.50	411.150414113977	411.1504146251272	1.243219551055596e-09
primary	CNS:SF-295	magnitude_g0.80	995.6740219687982	995.674023064472	1.1004341782740545e-09
primary	CNS:SF-295	ordinal	762.9364850841691	762.9364859471061	1.1310731662976431e-09
primary	CNS:SF-295	magnitude_g1.00	1003.7311211896342	1003.7311222933652	1.0996280920819795e-09
primary	CNS:SF-295	magnitude_g1.25	1013.3507444398449	1013.3507455531953	1.0986822104319594e-09
primary	CNS:SF-295	magnitude_g2.00	1039.2201579872446	1039.2201591264648	1.0962259482607653e-09
primary	CNS:SF-295	magnitude_g0.50	983.0604832977469	983.0604843808073	1.1017230529797268e-09
lower_task	BR:T-47D	magnitude_g1.00	440.8193653764249	440.81936591724417	1.2268500440305082e-09
lower_task	BR:T-47D	magnitude_g2.00	465.8121249589214	465.8121255247334	1.2146785611171636e-09
lower_task	BR:T-47D	ordinal	236.50393639304355	236.50393672954752	1.4228260986381323e-09
lower_task	BR:T-47D	magnitude_g0.80	435.0098424754067	435.0098430104165	1.229879766687856e-09
lower_task	BR:T-47D	magnitude_g0.50	425.06792815802186	425.06792868308986	1.2352566931454282e-09
lower_task	BR:T-47D	magnitude_g1.25	447.8129649527128	447.8129655005261	1.2233083269026549e-09
lower_task	ME:SK-MEL-2	magnitude_g0.80	430.456126444753	430.45612697520943	1.2323123908755183e-09
lower_task	ME:SK-MEL-2	magnitude_g2.00	460.0609813203748	460.06098188043563	1.2173621208692719e-09
lower_task	ME:SK-MEL-2	ordinal	233.027759190476	233.02775952350368	1.4291331066541196e-09
lower_task	ME:SK-MEL-2	magnitude_g1.00	436.07093047800447	436.0709310140754	1.22932055096231e-09
lower_task	ME:SK-MEL-2	magnitude_g1.25	442.7370543460665	442.73705488880364	1.2258679264503113e-09
lower_task	ME:SK-MEL-2	magnitude_g0.50	421.26541075209326	421.2654112733586	1.2373798935367135e-09
primary	RE:CAKI-1	magnitude_g2.00	1037.5178091164014	1037.5178102539185	1.0963831794665409e-09
primary	RE:CAKI-1	magnitude_g1.00	1002.2194548199733	1002.2194559221928	1.0997785624182922e-09
primary	RE:CAKI-1	magnitude_g1.25	1011.8027281440912	1011.8027292558936	1.098833133425247e-09
primary	RE:CAKI-1	ordinal	759.9701895590945	759.9701904190647	1.1315841410172735e-09
primary	RE:CAKI-1	magnitude_g0.50	981.842107745141	981.8421088269837	1.1018499702444006e-09
primary	RE:CAKI-1	magnitude_g0.80	994.2554115762508	994.2554126705058	1.100577390281782e-09
primary	OV:OVCAR-5	magnitude_g1.00	1002.6082095170538	1002.6082106196625	1.0997403816522e-09
primary	OV:OVCAR-5	magnitude_g1.25	1012.4472397098673	1012.4472408223145	1.098770533699249e-09
primary	OV:OVCAR-5	ordinal	765.9649042641981	765.9649051301626	1.1305537127559857e-09
primary	OV:OVCAR-5	magnitude_g0.50	981.6858712616704	981.6858723433568	1.1018660953239799e-09
primary	OV:OVCAR-5	magnitude_g2.00	1038.9513248826195	1038.95132602157	1.096250046257819e-09
primary	OV:OVCAR-5	magnitude_g0.80	994.4185878947156	994.4185889891337	1.1005607360864153e-09
primary	CNS:SF-539	magnitude_g0.80	979.9564982608522	979.9564993408081	1.1020447870507253e-09
primary	CNS:SF-539	magnitude_g1.25	999.85055525096	999.8505563508099	1.1000142878501112e-09
primary	CNS:SF-539	magnitude_g1.00	989.0139109987643	989.0139120877773	1.101109816503022e-09
primary	CNS:SF-539	ordinal	744.157541911613	744.1575427557697	1.1343790374225129e-09
primary	CNS:SF-539	magnitude_g2.00	1028.845240484613	1028.8452416134564	1.0971946083779833e-09
primary	CNS:SF-539	magnitude_g0.50	965.9360623917023	965.9360634576371	1.103525254479584e-09
primary	LC:EKVX	magnitude_g1.25	1019.4756589880329	1019.4756601075089	1.0980899705428472e-09
primary	LC:EKVX	ordinal	771.7086742958558	771.7086751675644	1.129582492142885e-09
primary	LC:EKVX	magnitude_g2.00	1043.2961830546521	1043.2961841979486	1.0958503222423132e-09
primary	LC:EKVX	magnitude_g0.80	1003.4119168549636	1003.4119179583754	1.0996598707558203e-09
primary	LC:EKVX	magnitude_g0.50	992.095033743291	992.0950348353841	1.1007949038101918e-09
primary	LC:EKVX	magnitude_g1.00	1010.728075427335	1010.7280765380619	1.0989374013582479e-09
half_serum	BR:BT-549	magnitude_g0.80	386.99407937383285	386.99407986082724	1.2584027017170275e-09
half_serum	BR:BT-549	ordinal	207.71301256815806	207.71301287587096	1.481432922087835e-09
half_serum	BR:BT-549	magnitude_g1.00	393.0927900005817	393.09279049367456	1.2543929926170286e-09
half_serum	BR:BT-549	magnitude_g2.00	419.54067022986254	419.5406707494032	1.2383558968212013e-09
half_serum	BR:BT-549	magnitude_g1.25	400.2817929563537	400.2817934566359	1.2498250860158797e-09
half_serum	BR:BT-549	magnitude_g0.50	377.17715590223855	377.1771563794157	1.2651273578588947e-09
half_serum	ME:M14	magnitude_g0.50	381.9899399603375	381.9899404423272	1.2617864490248318e-09
half_serum	ME:M14	magnitude_g2.00	422.4534610495704	422.45346157202397	1.2367126684050724e-09
half_serum	ME:M14	magnitude_g1.00	397.3685379520576	397.36853844942596	1.25165514708678e-09
half_serum	ME:M14	ordinal	220.04070404899164	220.04070436903217	1.454460568084715e-09
half_serum	ME:M14	magnitude_g0.80	391.40569903973807	391.40569953114414	1.2554903283711269e-09
half_serum	ME:M14	magnitude_g1.25	404.5373633744332	404.53736387897084	1.2471966350065699e-09
primary	ME:SK-MEL-5	magnitude_g1.00	993.5839937729653	993.583994866549	1.1006454534524917e-09
primary	ME:SK-MEL-5	magnitude_g0.50	971.6645617963676	971.6645628680326	1.102916622545387e-09
primary	ME:SK-MEL-5	magnitude_g1.25	1003.8432064754109	1003.8432075792546	1.0996176573986926e-09
primary	ME:SK-MEL-5	magnitude_g0.80	985.0432567727768	985.0432578578213	1.101519720926901e-09
primary	ME:SK-MEL-5	ordinal	747.6100878695482	747.6100887171588	1.1337601457864256e-09
primary	ME:SK-MEL-5	magnitude_g2.00	1031.4351973241596	1031.4351984555944	1.0969519281767402e-09
half_serum	CO:HCT-15	magnitude_g0.50	374.3222198170659	374.32222029138813	1.2671495564817688e-09
half_serum	CO:HCT-15	magnitude_g1.25	398.2868769500071	398.2868774482939	1.251075101324818e-09
half_serum	CO:HCT-15	ordinal	188.4322806691347	188.4322809575671	1.5306951327492344e-09
half_serum	CO:HCT-15	magnitude_g1.00	390.8277324858758	390.82773297670366	1.2558675282205497e-09
half_serum	CO:HCT-15	magnitude_g0.80	384.3891960880406	384.38919657243	1.2601536063085553e-09
half_serum	CO:HCT-15	magnitude_g2.00	418.1092437836871	418.1092443017967	1.2391728658687527e-09
primary	CO:HCC-2998	magnitude_g2.00	1036.3573571231968	1036.3573582595557	1.09649323662244e-09
primary	CO:HCC-2998	magnitude_g1.25	1008.4300916995097	1008.4300928079392	1.0991634523769728e-09
primary	CO:HCC-2998	magnitude_g1.00	997.8085273671389	997.8085284649476	1.100219750793629e-09
primary	CO:HCC-2998	magnitude_g0.80	988.8787627696332	988.8787638585113	1.1011239541837648e-09
primary	CO:HCC-2998	magnitude_g0.50	974.624131484512	974.6241325591359	1.1026034440908473e-09
primary	CO:HCC-2998	ordinal	750.8483787075136	750.8483795583622	1.1331830613762929e-09
lower_task	CO:SW-620	magnitude_g2.00	457.6203412316075	457.62034178922806	1.2185222783592906e-09
lower_task	CO:SW-620	ordinal	221.6199166272978	221.61991694891782	1.451223391676963e-09
lower_task	CO:SW-620	magnitude_g1.00	430.45798363055263	430.45798416101024	1.2323098472561207e-09
lower_task	CO:SW-620	magnitude_g1.25	437.7456617471537	437.7456622848993	1.2284430605905885e-09
lower_task	CO:SW-620	magnitude_g0.50	414.7711138280819	414.77111434285325	1.2410973483948016e-09
lower_task	CO:SW-620	magnitude_g0.80	424.3337088533217	424.3337093776556	1.2356640927830062e-09
lower_task	OV:SK-OV-3	magnitude_g0.80	428.88293774881635	428.8829382776995	1.233164382379996e-09
lower_task	OV:SK-OV-3	magnitude_g1.25	441.15161999879945	441.151620539951	1.2266793091447802e-09
lower_task	OV:SK-OV-3	magnitude_g0.50	419.91289050978327	419.9128910301412	1.2392045335405737e-09
lower_task	OV:SK-OV-3	ordinal	204.26705026828074	204.2670505725478	1.4895552009663452e-09
lower_task	OV:SK-OV-3	magnitude_g1.00	434.56165704188476	434.5616575764465	1.230117188391497e-09
lower_task	OV:SK-OV-3	magnitude_g2.00	458.8828990021135	458.8828995609958	1.2179191653501883e-09
primary	LE:K-562	ordinal	698.0590898349625	698.059090633021	1.1432535354082514e-09
primary	LE:K-562	magnitude_g1.25	994.9256485075782	994.925649602502	1.1005080970301951e-09
primary	LE:K-562	magnitude_g2.00	1025.5773391303974	1025.5773402559753	1.0975066111959394e-09
primary	LE:K-562	magnitude_g0.50	958.9606437354246	958.9606447943853	1.104279645801547e-09
primary	LE:K-562	magnitude_g1.00	983.4732034634975	983.4732045469718	1.1016815983221427e-09
primary	LE:K-562	magnitude_g0.80	973.9056680017306	973.9056690756369	1.1026799148482098e-09
lower_task	LE:HL-60(TB)	magnitude_g0.50	421.3435306298228	421.3435311511661	1.2373354366093653e-09
lower_task	LE:HL-60(TB)	magnitude_g2.00	461.82841247131375	461.8284130331421	1.2165305184503877e-09
lower_task	LE:HL-60(TB)	ordinal	220.4923517513494	220.49235207184185	1.4535309658991314e-09
lower_task	LE:HL-60(TB)	magnitude_g1.25	444.041181392754	444.0411819367956	1.2252052745277803e-09
lower_task	LE:HL-60(TB)	magnitude_g1.00	437.3601441017102	437.36014464001886	1.2308132366436114e-09
lower_task	LE:HL-60(TB)	magnitude_g0.80	431.2261362240344	431.226136755261	1.231897942179241e-09
half_serum	ME:MDA-MB-435	magnitude_g1.00	396.24499071486724	396.2449912111124	1.2523695226179992e-09
half_serum	ME:MDA-MB-435	ordinal	208.43194783999215	208.4319481484244	1.479774342784402e-09
half_serum	ME:MDA-MB-435	magnitude_g1.25	403.28421301527214	403.28421351855644	1.2479642930468544e-09
half_serum	ME:MDA-MB-435	magnitude_g0.50	380.7991466989982	380.79914717979693	1.2626045797677104e-09
half_serum	ME:MDA-MB-435	magnitude_g0.80	390.2155204783701	390.21552096858574	1.2562689821639763e-09
half_serum	ME:MDA-MB-435	magnitude_g2.00	421.14918763911083	421.1491881602602	1.2374460258468548e-09
primary	RE:SN12C	magnitude_g1.25	1010.609875629426	1010.6098767400363	1.098950513720963e-09
primary	RE:SN12C	magnitude_g1.00	1000.8621974058161	1000.8621985066784	1.0999139348395944e-09
primary	RE:SN12C	ordinal	760.3541043772591	760.3541052376136	1.1315181580654505e-09
primary	RE:SN12C	magnitude_g0.50	979.9703905475305	979.9703916275021	1.1020450576452824e-09
