scenario	context	vector_from_arm	scored_against_arm	regret	within_primary_cap	within_secondary_cap	cost_under_target	target_optimum	target_cap
lower_task	ME:M14	magnitude_g1.00	magnitude_g1.00	1.2289187173786154e-09	0	0	436.8365243287603	436.8365237919237	436.8365243287602
lower_task	ME:M14	magnitude_g1.00	magnitude_g1.25	2.8164472515482433e-05	0	0	443.5452132418077	443.53272137666676	443.5327219201995
lower_task	ME:M14	magnitude_g1.00	magnitude_g2.00	0.00242772306655035	0	0	462.02261378048127	460.90366731588085	460.90366787678454
lower_task	ME:M14	magnitude_g1.00	ordinal	0.1938713028654159	0	1	290.7675269213659	243.55014332239452	243.55014366594466
lower_task	ME:M14	magnitude_g1.25	magnitude_g0.50	0.0029820225693230813	0	1	422.9133981785492	421.65601043892957	421.6560109605856
lower_task	ME:M14	magnitude_g1.25	magnitude_g0.80	0.0007055178385317009	0	1	431.362025862053	431.0579068193518	431.0579073504097
lower_task	ME:M14	magnitude_g1.25	magnitude_g1.00	5.870494429397046e-05	0	1	436.8621682557185	436.8365237919237	436.8365243287602
lower_task	ME:M14	magnitude_g1.25	magnitude_g1.25	1.225462539893908e-09	1	1	443.5327219201995	443.53272137666676	443.5327219201995
lower_task	ME:M14	magnitude_g1.25	magnitude_g2.00	0.0021990865840993273	0	0	461.9172343872374	460.90366731588085	460.90366787678454
lower_task	ME:M14	magnitude_g1.25	ordinal	0.19539849152499295	0	1	291.13947393828624	243.55014332239452	243.55014366594466
lower_task	ME:M14	magnitude_g2.00	magnitude_g0.50	0.006866730539736211	0	1	424.5514086430739	421.65601043892957	421.6560109605856
lower_task	ME:M14	magnitude_g2.00	magnitude_g0.80	0.003009240157381697	0	1	432.3550635827095	431.0579068193518	431.0579073504097
lower_task	ME:M14	magnitude_g2.00	magnitude_g1.00	0.0014238816415058579	0	1	437.45852729849025	436.8365237919237	436.8365243287602
lower_task	ME:M14	magnitude_g2.00	magnitude_g1.25	0.0003099237818261539	0	1	443.67018271503946	443.53272137666676	443.5327219201995
lower_task	ME:M14	magnitude_g2.00	magnitude_g2.00	1.216964871952265e-09	1	0	460.9036678767844	460.90366731588085	460.90366787678454
lower_task	ME:M14	magnitude_g2.00	ordinal	0.22430962656213102	0	1	298.1807850201943	243.55014332239452	243.55014366594466
lower_task	ME:M14	ordinal	magnitude_g0.50	0.08388575835204742	0	0	457.026944638298	421.65601043892957	421.6560109605856
lower_task	ME:M14	ordinal	magnitude_g0.80	0.096252618654765	0	0	472.5483591425561	431.0579068193518	431.0579073504097
lower_task	ME:M14	ordinal	magnitude_g1.00	0.10453544149405947	0	0	482.50142266724265	436.8365237919237	436.8365243287602
lower_task	ME:M14	ordinal	magnitude_g1.25	0.11474554602278367	0	0	494.42612567000356	443.53272137666676	443.5327219201995
lower_task	ME:M14	ordinal	magnitude_g2.00	0.1423926797510103	0	0	526.5329756120573	460.90366731588085	460.90366787678454
lower_task	ME:M14	ordinal	ordinal	1.4105931737886752e-09	0	1	243.5501436659447	243.55014332239452	243.55014366594466
lower_task	ME:MDA-MB-435	magnitude_g0.50	magnitude_g0.50	1.2381978079907215e-09	0	0	419.8193700154711	419.8193694956517	419.81937001547107
lower_task	ME:MDA-MB-435	magnitude_g0.50	magnitude_g0.80	0.0002498423580586546	0	0	429.25754977729207	429.15032984692147	429.1503303760718
lower_task	ME:MDA-MB-435	magnitude_g0.50	magnitude_g1.00	0.0009758656730184934	0	0	435.3671169333133	434.94267131065027	434.94267184559294
lower_task	ME:MDA-MB-435	magnitude_g0.50	magnitude_g1.25	0.002541676150484825	0	0	442.7442821426647	441.621822488911	441.6218230305328
lower_task	ME:MDA-MB-435	magnitude_g0.50	magnitude_g2.00	0.009095691796709783	0	0	462.9135338524419	458.740967398461	458.740967957202
lower_task	ME:MDA-MB-435	magnitude_g0.50	ordinal	0.19269995094433973	0	1	275.59063814516594	231.06451704551722	231.06451737658173
lower_task	ME:MDA-MB-435	magnitude_g0.80	magnitude_g0.50	0.0007911530832023156	0	1	420.15151088421624	419.8193694956517	419.81937001547107
lower_task	ME:MDA-MB-435	magnitude_g0.80	magnitude_g0.80	1.2330180427125766e-09	1	0	429.15033037607157	429.15032984692147	429.1503303760718
lower_task	ME:MDA-MB-435	magnitude_g0.80	magnitude_g1.00	0.00010026742338206901	0	0	434.9862818916215	434.94267131065027	434.94267184559294
lower_task	ME:MDA-MB-435	magnitude_g0.80	magnitude_g1.25	0.0009550611889172149	0	0	442.04359835174904	441.621822488911	441.6218230305328
lower_task	ME:MDA-MB-435	magnitude_g0.80	magnitude_g2.00	0.005783066167182573	0	0	461.39389676652365	458.740967398461	458.740967957202
lower_task	ME:MDA-MB-435	magnitude_g0.80	ordinal	0.2138337850685881	0	1	280.47391732040546	231.06451704551722	231.06451737658173
lower_task	ME:MDA-MB-435	magnitude_g1.00	magnitude_g0.50	0.0015686505476773557	0	1	420.4779193795366	419.8193694956517	419.81937001547107
lower_task	ME:MDA-MB-435	magnitude_g1.00	magnitude_g0.80	0.000228691980839849	0	1	429.24847308593223	429.15032984692147	429.1503303760718
lower_task	ME:MDA-MB-435	magnitude_g1.00	magnitude_g1.00	1.229915489147867e-09	0	1	434.942671845593	434.94267131065027	434.94267184559294
lower_task	ME:MDA-MB-435	magnitude_g1.00	magnitude_g1.25	0.00048188658017316364	0	0	441.83463411868	441.621822488911	441.6218230305328
lower_task	ME:MDA-MB-435	magnitude_g1.00	magnitude_g2.00	0.004408015674516228	0	0	460.76310477329616	458.740967398461	458.740967957202
lower_task	ME:MDA-MB-435	magnitude_g1.00	ordinal	0.22627147867802935	0	1	283.3478269874311	231.06451704551722	231.06451737658173
lower_task	ME:MDA-MB-435	magnitude_g1.25	magnitude_g0.50	0.005170610557485542	0	1	421.99009195980284	419.8193694956517	419.81937001547107
lower_task	ME:MDA-MB-435	magnitude_g1.25	magnitude_g0.80	0.002024667985188138	0	1	430.01921678059546	429.15032984692147	429.1503303760718
lower_task	ME:MDA-MB-435	magnitude_g1.25	magnitude_g1.00	0.0007233256025725865	0	1	435.2572764804606	434.94267131065027	434.94267184559294
lower_task	ME:MDA-MB-435	magnitude_g1.25	magnitude_g1.25	1.2264388749189959e-09	0	1	441.62182303053316	441.621822488911	441.6218230305328
lower_task	ME:MDA-MB-435	magnitude_g1.25	magnitude_g2.00	0.001071553366152118	0	0	459.2325328262687	458.740967398461	458.740967957202
lower_task	ME:MDA-MB-435	magnitude_g1.25	ordinal	0.2596148603059757	0	1	291.0522993599569	231.06451704551722	231.06451737658173
lower_task	ME:MDA-MB-435	magnitude_g2.00	magnitude_g0.50	0.008255785423704332	0	1	423.28530812692264	419.8193694956517	419.81937001547107
lower_task	ME:MDA-MB-435	magnitude_g2.00	magnitude_g0.80	0.0039290520508126325	0	1	430.83648383051343	429.15032984692147	429.1503303760718
lower_task	ME:MDA-MB-435	magnitude_g2.00	magnitude_g1.00	0.001958362148154166	0	1	435.7944465747621	434.94267131065027	434.94267184559294
lower_task	ME:MDA-MB-435	magnitude_g2.00	magnitude_g1.25	0.0005122376767512156	0	1	441.84803782526535	441.621822488911	441.6218230305328
lower_task	ME:MDA-MB-435	magnitude_g2.00	magnitude_g2.00	1.2179883089704012e-09	0	0	458.74096795720214	458.740967398461	458.740967957202
lower_task	ME:MDA-MB-435	magnitude_g2.00	ordinal	0.27257834172735196	0	1	294.04769993381575	231.06451704551722	231.06451737658173
lower_task	ME:MDA-MB-435	ordinal	magnitude_g0.50	0.12115264540396373	0	0	470.681596701874	419.8193694956517	419.81937001547107
lower_task	ME:MDA-MB-435	ordinal	magnitude_g0.80	0.13607171313832736	0	0	487.5455504230703	429.15032984692147	429.1503303760718
lower_task	ME:MDA-MB-435	ordinal	magnitude_g1.00	0.14579866067992836	0	0	498.3567302602934	434.94267131065027	434.94267184559294
lower_task	ME:MDA-MB-435	ordinal	magnitude_g1.25	0.15779417708051807	0	0	511.30717454934734	441.621822488911	441.6218230305328
lower_task	ME:MDA-MB-435	ordinal	magnitude_g2.00	0.19056039153820165	0	0	546.1588257605251	458.740967398461	458.740967957202
lower_task	ME:MDA-MB-435	ordinal	ordinal	1.432779172072977e-09	1	1	231.06451737658165	231.06451704551722	231.06451737658173
lower_task	ME:SK-MEL-2	magnitude_g0.50	magnitude_g0.50	1.2373798935367135e-09	1	0	421.2654112733586	421.26541075209326	421.26541127335867
lower_task	ME:SK-MEL-2	magnitude_g0.50	magnitude_g0.80	0.0012748648207923112	0	0	431.00489981725195	430.456126444753	430.45612697520914
lower_task	ME:SK-MEL-2	magnitude_g0.50	magnitude_g1.00	0.0028261816215533336	0	0	437.30334612741507	436.07093047800447	436.0709310140754
lower_task	ME:SK-MEL-2	magnitude_g0.50	magnitude_g1.25	0.004891049451245199	0	0	444.90250317277173	442.7370543460665	442.7370548888036
lower_task	ME:SK-MEL-2	magnitude_g0.50	magnitude_g2.00	0.012131481740542096	0	0	465.6422027147988	460.0609813203748	460.0609818804358
lower_task	ME:SK-MEL-2	magnitude_g0.50	ordinal	0.19595616752931258	0	1	278.6909858093852	233.027759190476	233.02775952350373
lower_task	ME:SK-MEL-2	magnitude_g0.80	magnitude_g0.50	0.0012322015551574992	0	1	421.78449464635605	421.26541075209326	421.26541127335867
lower_task	ME:SK-MEL-2	magnitude_g0.80	magnitude_g0.80	1.2323123908755183e-09	0	0	430.45612697520943	430.456126444753	430.45612697520914
lower_task	ME:SK-MEL-2	magnitude_g0.80	magnitude_g1.00	5.268203207702599e-05	0	0	436.09390358075177	436.07093047800447	436.0709310140754
lower_task	ME:SK-MEL-2	magnitude_g0.80	magnitude_g1.25	0.0004254495886986048	0	0	442.92541664373965	442.7370543460665	442.7370548888036
lower_task	ME:SK-MEL-2	magnitude_g0.80	magnitude_g2.00	0.0036223369767765224	0	0	461.7274772245837	460.0609813203748	460.0609818804358
lower_task	ME:SK-MEL-2	magnitude_g0.80	ordinal	0.24070201630325772	0	1	289.11801068225355	233.027759190476	233.02775952350373
lower_task	ME:SK-MEL-2	magnitude_g1.00	magnitude_g0.50	0.0013679677650112038	0	1	421.8416882545163	421.26541075209326	421.26541127335867
lower_task	ME:SK-MEL-2	magnitude_g1.00	magnitude_g0.80	1.6624792489713496e-05	0	1	430.4632826885311	430.456126444753	430.45612697520914
lower_task	ME:SK-MEL-2	magnitude_g1.00	magnitude_g1.00	1.22932055096231e-09	1	0	436.0709310140754	436.07093047800447	436.0709310140754
lower_task	ME:SK-MEL-2	magnitude_g1.00	magnitude_g1.25	0.0002963551282344406	0	0	442.86826174258135	442.7370543460665	442.7370548888036
lower_task	ME:SK-MEL-2	magnitude_g1.00	magnitude_g2.00	0.0033199032390313207	0	0	461.58833926241226	460.0609813203748	460.0609818804358
lower_task	ME:SK-MEL-2	magnitude_g1.00	ordinal	0.24226120846240404	0	1	289.4813457372468	233.027759190476	233.02775952350373
lower_task	ME:SK-MEL-2	magnitude_g1.25	magnitude_g0.50	0.0038585568269350256	0	1	422.89088727870234	421.26541075209326	421.26541127335867
lower_task	ME:SK-MEL-2	magnitude_g1.25	magnitude_g0.80	0.0012741036913310252	0	1	431.0045721844123	430.456126444753	430.45612697520914
lower_task	ME:SK-MEL-2	magnitude_g1.25	magnitude_g1.00	0.000525669249252157	0	1	436.30015955664953	436.07093047800447	436.0709310140754
lower_task	ME:SK-MEL-2	magnitude_g1.25	magnitude_g1.25	1.2258679264503113e-09	0	1	442.73705488880364	442.7370543460665	442.7370548888036
lower_task	ME:SK-MEL-2	magnitude_g1.25	magnitude_g2.00	0.0010813163961626061	0	0	460.5584528027112	460.0609813203748	460.0609818804358
lower_task	ME:SK-MEL-2	magnitude_g1.25	ordinal	0.26461520799784644	0	1	294.69044815793586	233.027759190476	233.02775952350373
lower_task	ME:SK-MEL-2	magnitude_g2.00	magnitude_g0.50	0.007749428272439753	0	1	424.5299768363765	421.26541075209326	421.26541127335867
lower_task	ME:SK-MEL-2	magnitude_g2.00	magnitude_g0.80	0.0038233826924158627	0	1	432.10192494844625	430.456126444753	430.45612697520914
lower_task	ME:SK-MEL-2	magnitude_g2.00	magnitude_g1.00	0.002295736293419079	0	1	437.07203433960785	436.07093047800447	436.0709310140754
lower_task	ME:SK-MEL-2	magnitude_g2.00	magnitude_g1.25	0.0009082436313608531	0	1	443.13916745604377	442.7370543460665	442.7370548888036
lower_task	ME:SK-MEL-2	magnitude_g2.00	magnitude_g2.00	1.2173621208692719e-09	1	1	460.06098188043563	460.0609813203748	460.0609818804358
lower_task	ME:SK-MEL-2	magnitude_g2.00	ordinal	0.28938982451319717	0	1	300.4636215293114	233.027759190476	233.02775952350373
lower_task	ME:SK-MEL-2	ordinal	magnitude_g0.50	0.10575101143534217	0	0	465.814654021852	421.26541075209326	421.26541127335867
lower_task	ME:SK-MEL-2	ordinal	magnitude_g0.80	0.12093213548133168	0	0	482.5121050467391	430.456126444753	430.45612697520914
lower_task	ME:SK-MEL-2	ordinal	magnitude_g1.00	0.13106195922661823	0	0	493.22324098822617	436.07093047800447	436.0709310140754
lower_task	ME:SK-MEL-2	ordinal	magnitude_g1.25	0.1430285903080471	0	0	506.0611111063216	442.7370543460665	442.7370548888036
lower_task	ME:SK-MEL-2	ordinal	magnitude_g2.00	0.17516905885761538	0	0	540.6494304353758	460.0609813203748	460.0609818804358
lower_task	ME:SK-MEL-2	ordinal	ordinal	1.4291331066541196e-09	1	0	233.02775952350368	233.027759190476	233.02775952350373
lower_task	ME:SK-MEL-28	magnitude_g0.50	magnitude_g0.50	1.2391537249161683e-09	1	1	418.1394648462407	418.1394643281016	418.1394648462411
lower_task	ME:SK-MEL-28	magnitude_g0.50	magnitude_g0.80	5.863014709298986e-05	0	0	427.4526807852457	427.42762064097593	427.42762116840356
lower_task	ME:SK-MEL-28	magnitude_g0.50	magnitude_g1.00	0.0007057803674214937	0	0	433.50538853050875	433.1996447260871	433.1996452592868
lower_task	ME:SK-MEL-28	magnitude_g0.50	magnitude_g1.25	0.002204963389413697	0	0	440.83242695116144	439.86254614054724	439.8625466804098
lower_task	ME:SK-MEL-28	magnitude_g0.50	magnitude_g2.00	0.006229170639798515	0	0	460.92205998519046	458.0686720621693	458.068672620238
lower_task	ME:SK-MEL-28	magnitude_g0.50	ordinal	0.141924996627242	0	1	287.5105015584262	251.77704525919762	251.77704561097465
lower_task	ME:SK-MEL-28	magnitude_g0.80	magnitude_g0.50	0.0002560783133997606	0	1	418.24654077689263	418.1394643281016	418.1394648462411
lower_task	ME:SK-MEL-28	magnitude_g0.80	magnitude_g0.80	1.2339574966662491e-09	1	1	427.42762116840345	427.42762064097593	427.42762116840356
lower_task	ME:SK-MEL-28	magnitude_g0.80	magnitude_g1.00	0.0004608660563376325	0	0	433.3992917379589	433.1996447260871	433.1996452592868
lower_task	ME:SK-MEL-28	magnitude_g0.80	magnitude_g1.25	0.0017513547582226768	0	0	440.6329015036944	439.86254614054724	439.8625466804098
lower_task	ME:SK-MEL-28	magnitude_g0.80	magnitude_g2.00	0.005287262002097265	0	0	460.49060114631476	458.0686720621693	458.068672620238
lower_task	ME:SK-MEL-28	magnitude_g0.80	ordinal	0.14540918057091134	0	1	288.3877390969028	251.77704525919762	251.77704561097465
lower_task	ME:SK-MEL-28	magnitude_g1.00	magnitude_g0.50	0.0028757027018319046	0	1	419.3419091154125	418.1394643281016	418.1394648462411
lower_task	ME:SK-MEL-28	magnitude_g1.00	magnitude_g0.80	0.0006862008765495337	0	1	427.72092184892125	427.42762064097593	427.42762116840356
lower_task	ME:SK-MEL-28	magnitude_g1.00	magnitude_g1.00	1.230840402083189e-09	1	1	433.19964525928674	433.1996447260871	433.1996452592868
lower_task	ME:SK-MEL-28	magnitude_g1.00	magnitude_g1.25	2.678725489376625e-06	0	1	439.8637244115614	439.86254614054724	439.8625466804098
lower_task	ME:SK-MEL-28	magnitude_g1.00	magnitude_g2.00	0.0005048494460921425	0	0	458.29992777753205	458.0686720621693	458.068672620238
lower_task	ME:SK-MEL-28	magnitude_g1.00	ordinal	0.1708817944978718	0	1	294.8011585664612	251.77704525919762	251.77704561097465
lower_task	ME:SK-MEL-28	magnitude_g1.25	magnitude_g0.50	0.002896941611026836	0	1	419.35078994152616	418.1394643281016	418.1394648462411
lower_task	ME:SK-MEL-28	magnitude_g1.25	magnitude_g0.80	0.0006966861279283678	0	1	427.7254035349699	427.42762064097593	427.42762116840356
lower_task	ME:SK-MEL-28	magnitude_g1.25	magnitude_g1.00	4.2311141587185354e-06	0	0	433.20147764323747	433.1996447260871	433.1996452592868
lower_task	ME:SK-MEL-28	magnitude_g1.25	magnitude_g1.25	1.2273435738781968e-09	1	0	439.8625466804097	439.86254614054724	439.8625466804098
lower_task	ME:SK-MEL-28	magnitude_g1.25	magnitude_g2.00	0.0004863789091487546	0	0	458.2914670032021	458.0686720621693	458.068672620238
lower_task	ME:SK-MEL-28	magnitude_g1.25	ordinal	0.1710340626347802	0	1	294.8394961880591	251.77704525919762	251.77704561097465
lower_task	ME:SK-MEL-28	magnitude_g2.00	magnitude_g0.50	0.007725942977235325	0	1	421.36998598603225	418.1394643281016	418.1394648462411
lower_task	ME:SK-MEL-28	magnitude_g2.00	magnitude_g0.80	0.004078310238864455	0	1	429.1708030826095	427.42762064097593	427.42762116840356
lower_task	ME:SK-MEL-28	magnitude_g2.00	magnitude_g1.00	0.00254739199375955	0	1	434.30317403276183	433.1996447260871	433.1996452592868
lower_task	ME:SK-MEL-28	magnitude_g2.00	magnitude_g1.25	0.0016202927867367063	0	1	440.5752522512144	439.86254614054724	439.8625466804098
lower_task	ME:SK-MEL-28	magnitude_g2.00	magnitude_g2.00	1.2183082626233154e-09	0	1	458.06867262023815	458.0686720621693	458.068672620238
lower_task	ME:SK-MEL-28	magnitude_g2.00	ordinal	0.19340915694834693	0	1	300.4730313217248	251.77704525919762	251.77704561097465
lower_task	ME:SK-MEL-28	ordinal	magnitude_g0.50	0.11492857053918008	0	0	466.1956352493488	418.1394643281016	418.1394648462411
lower_task	ME:SK-MEL-28	ordinal	magnitude_g0.80	0.129797571108332	0	0	482.90668762478816	427.42762064097593	427.42762116840356
lower_task	ME:SK-MEL-28	ordinal	magnitude_g1.00	0.13945012819173375	0	0	493.6093907157535	433.1996447260871	433.1996452592868
lower_task	ME:SK-MEL-28	ordinal	magnitude_g1.25	0.15130850792842815	0	0	506.4174916906728	439.86254614054724	439.8625466804098
lower_task	ME:SK-MEL-28	ordinal	magnitude_g2.00	0.18062855331239994	0	0	540.8089536144911	458.0686720621693	458.068672620238
lower_task	ME:SK-MEL-28	ordinal	ordinal	1.3971774216371917e-09	0	1	251.77704561097482	251.77704525919762	251.77704561097465
lower_task	ME:SK-MEL-5	magnitude_g0.50	magnitude_g0.50	1.2403118859073343e-09	1	1	416.12554067357394	416.1255401574485	416.12554067357405
lower_task	ME:SK-MEL-5	magnitude_g0.50	magnitude_g0.80	0.00043786084453309963	0	0	425.7588581537933	425.5725166122594	425.57251713783194
lower_task	ME:SK-MEL-5	magnitude_g0.50	magnitude_g1.00	0.0011656272691212824	0	0	431.99068690569555	431.4877330377754	431.4877335692631
lower_task	ME:SK-MEL-5	magnitude_g0.50	magnitude_g1.25	0.001987166972755863	0	0	439.511217583483	438.63956752195946	438.63956806059906
lower_task	ME:SK-MEL-5	magnitude_g0.50	magnitude_g2.00	0.004924771218084597	0	0	460.04415273337685	457.7896434732625	457.7896440310522
lower_task	ME:SK-MEL-5	magnitude_g0.50	ordinal	0.1597445536795759	0	1	279.38088326888044	240.89863787889809	240.8986382197967
lower_task	ME:SK-MEL-5	magnitude_g0.80	magnitude_g0.50	0.000780008132969503	0	1	416.4501214631076	416.1255401574485	416.12554067357405
lower_task	ME:SK-MEL-5	magnitude_g0.80	magnitude_g0.80	1.2349772469754182e-09	1	1	425.57251713783177	425.5725166122594	425.57251713783194
lower_task	ME:SK-MEL-5	magnitude_g0.80	magnitude_g1.00	1.166182806990729e-09	1	0	431.487733540969	431.4877330377754	431.4877335692631
lower_task	ME:SK-MEL-5	magnitude_g0.80	magnitude_g1.25	1.087709300574998e-09	1	0	438.6395679990718	438.63956752195946	438.63956806059906
lower_task	ME:SK-MEL-5	magnitude_g0.80	magnitude_g2.00	0.0009718730506906356	0	0	458.23455689063945	457.7896434732625	457.7896440310522
lower_task	ME:SK-MEL-5	magnitude_g0.80	ordinal	0.18298612477291246	0	1	284.9797460874308	240.89863787889809	240.8986382197967
lower_task	ME:SK-MEL-5	magnitude_g1.00	magnitude_g0.50	0.0007800082098010787	0	1	416.4501214950792	416.1255401574485	416.12554067357405
lower_task	ME:SK-MEL-5	magnitude_g1.00	magnitude_g0.80	1.3047623924733162e-09	0	1	425.5725171675304	425.5725166122594	425.57251713783194
lower_task	ME:SK-MEL-5	magnitude_g1.00	magnitude_g1.00	1.2317558930875862e-09	1	1	431.48773356926296	431.4877330377754	431.4877335692631
lower_task	ME:SK-MEL-5	magnitude_g1.00	magnitude_g1.25	1.1484779350909561e-09	1	0	438.6395680257273	438.63956752195946	438.63956806059906
lower_task	ME:SK-MEL-5	magnitude_g1.00	magnitude_g2.00	0.0009718730996238935	0	0	458.2345569130406	457.7896434732625	457.7896440310522
lower_task	ME:SK-MEL-5	magnitude_g1.00	ordinal	0.18298612519344026	0	1	284.97974618873536	240.89863787889809	240.8986382197967
lower_task	ME:SK-MEL-5	magnitude_g1.25	magnitude_g0.50	0.0007800083350490461	0	1	416.4501215471981	416.1255401574485	416.12554067357405
lower_task	ME:SK-MEL-5	magnitude_g1.25	magnitude_g0.80	1.4093225697450186e-09	0	1	425.57251721202834	425.5725166122594	425.57251713783194
lower_task	ME:SK-MEL-5	magnitude_g1.25	magnitude_g1.00	1.324390377508199e-09	0	1	431.4877336092336	431.4877330377754	431.4877335692631
lower_task	ME:SK-MEL-5	magnitude_g1.25	magnitude_g1.25	1.2279793611250752e-09	0	0	438.6395680605998	438.63956752195946	438.63956806059906
lower_task	ME:SK-MEL-5	magnitude_g1.25	magnitude_g2.00	0.0009718731490211721	0	0	458.23455693565415	457.7896434732625	457.7896440310522
lower_task	ME:SK-MEL-5	magnitude_g1.25	ordinal	0.1829861258923908	0	1	284.9797463571116	240.89863787889809	240.8986382197967
lower_task	ME:SK-MEL-5	magnitude_g2.00	magnitude_g0.50	0.008115633279299948	0	1	419.50266243951694	416.1255401574485	416.12554067357405
lower_task	ME:SK-MEL-5	magnitude_g2.00	magnitude_g0.80	0.005194172963080603	0	1	427.78301387187696	425.5725166122594	425.57251713783194
lower_task	ME:SK-MEL-5	magnitude_g2.00	magnitude_g1.00	0.003916640258536743	0	1	433.1777152640559	431.4877330377754	431.4877335692631
lower_task	ME:SK-MEL-5	magnitude_g2.00	magnitude_g1.25	0.002473988116209013	0	1	439.72475659930785	438.63956752195946	438.63956806059906
lower_task	ME:SK-MEL-5	magnitude_g2.00	magnitude_g2.00	1.2184409173541393e-09	1	1	457.78964403105215	457.7896434732625	457.7896440310522
lower_task	ME:SK-MEL-5	magnitude_g2.00	ordinal	0.2258451975867874	0	1	295.30443834904577	240.89863787889809	240.8986382197967
lower_task	ME:SK-MEL-5	ordinal	magnitude_g0.50	0.10451696128136713	0	0	459.6177171262725	416.1255401574485	416.12554067357405
lower_task	ME:SK-MEL-5	ordinal	magnitude_g0.80	0.11956254604090778	0	0	476.45505022345765	425.5725166122594	425.57251713783194
lower_task	ME:SK-MEL-5	ordinal	magnitude_g1.00	0.1292048276206763	0	0	487.2380312053576	431.4877330377754	431.4877335692631
lower_task	ME:SK-MEL-5	ordinal	magnitude_g1.25	0.14021323282294795	0	0	500.14263932827316	438.63956752195946	438.63956806059906
lower_task	ME:SK-MEL-5	ordinal	magnitude_g2.00	0.16820834944568627	0	0	534.7936837952292	457.7896434732625	457.7896440310522
lower_task	ME:SK-MEL-5	ordinal	ordinal	1.4151119360590864e-09	1	1	240.89863821979662	240.89863787889809	240.8986382197967
lower_task	ME:UACC-257	magnitude_g0.50	magnitude_g0.50	1.239266911826726e-09	1	1	417.9430279793001	417.94302746135713	417.94302797930015
lower_task	ME:UACC-257	magnitude_g0.50	magnitude_g0.80	0.0006572758184078891	0	0	428.4387632575383	428.15734578767837	428.15734631583575
lower_task	ME:UACC-257	magnitude_g0.50	magnitude_g1.00	0.0016537225003218133	0	0	435.19818834895716	434.47967952699076	434.47968006147045
lower_task	ME:UACC-257	magnitude_g0.50	magnitude_g1.25	0.0039201338555723405	0	0	443.3224766575453	441.5913793410615	441.5913798826529
lower_task	ME:UACC-257	magnitude_g0.50	magnitude_g2.00	0.011043842707551389	0	0	465.30138057041876	460.21879657004064	460.2187971302595
lower_task	ME:UACC-257	magnitude_g0.50	ordinal	0.14100790909690739	0	1	275.0761946649901	241.08175979490736	241.0817601359891
lower_task	ME:UACC-257	magnitude_g0.80	magnitude_g0.50	0.000539723385653314	0	1	418.1686010871488	417.94302746135713	417.94302797930015
lower_task	ME:UACC-257	magnitude_g0.80	magnitude_g0.80	1.2335588254636559e-09	1	0	428.15734631583564	428.15734578767837	428.15734631583575
lower_task	ME:UACC-257	magnitude_g0.80	magnitude_g1.00	0.0002811401367031852	0	0	434.60182920348774	434.47967952699076	434.47968006147045
lower_task	ME:UACC-257	magnitude_g0.80	magnitude_g1.25	0.0017382135491963483	0	0	442.35895945984043	441.5913793410615	441.5913798826529
lower_task	ME:UACC-257	magnitude_g0.80	magnitude_g2.00	0.006922907720780196	0	0	463.40484883006354	460.21879657004064	460.2187971302595
lower_task	ME:UACC-257	magnitude_g0.80	ordinal	0.1602791330439249	0	1	279.72213524753886	241.08175979490736	241.0817601359891
lower_task	ME:UACC-257	magnitude_g1.00	magnitude_g0.50	0.0026228640954179495	0	1	419.0392352220158	417.94302746135713	417.94302797930015
lower_task	ME:UACC-257	magnitude_g1.00	magnitude_g0.80	0.0006001727794172864	0	1	428.4143141719277	428.15734578767837	428.15734631583575
lower_task	ME:UACC-257	magnitude_g1.00	magnitude_g1.00	1.2301602357669213e-09	1	1	434.4796800614704	434.47967952699076	434.47968006147045
lower_task	ME:UACC-257	magnitude_g1.00	magnitude_g1.25	0.0004655758107566811	0	0	441.7969736055214	441.5913793410615	441.5913798826529
lower_task	ME:UACC-257	magnitude_g1.00	magnitude_g2.00	0.0032991599377879665	0	0	461.7371319863015	460.21879657004064	460.2187971302595
lower_task	ME:UACC-257	magnitude_g1.00	ordinal	0.18478589211064955	0	1	285.63026785021464	241.08175979490736	241.0817601359891
lower_task	ME:UACC-257	magnitude_g1.25	magnitude_g0.50	0.005082662628661503	0	1	420.0672908679446	417.94302746135713	417.94302797930015
lower_task	ME:UACC-257	magnitude_g1.25	magnitude_g0.80	0.001768570521428261	0	1	428.9145722479714	428.15734578767837	428.15734631583575
lower_task	ME:UACC-257	magnitude_g1.25	magnitude_g1.00	0.0003999201880181139	0	1	434.65343672211725	434.47967952699076	434.47968006147045
lower_task	ME:UACC-257	magnitude_g1.25	magnitude_g1.25	1.226453656745092e-09	1	1	441.59137988265286	441.5913793410615	441.5913798826529
lower_task	ME:UACC-257	magnitude_g1.25	magnitude_g2.00	0.0007712871487905841	0	0	460.573757413467	460.21879657004064	460.2187971302595
lower_task	ME:UACC-257	magnitude_g1.25	ordinal	0.20589590536469854	0	1	290.7195069947946	241.08175979490736	241.0817601359891
lower_task	ME:UACC-257	magnitude_g2.00	magnitude_g0.50	0.006660909280807098	0	1	420.7269080518231	417.94302746135713	417.94302797930015
lower_task	ME:UACC-257	magnitude_g2.00	magnitude_g0.80	0.002743324292509598	0	1	429.33192023539414	428.15734578767837	428.15734631583575
lower_task	ME:UACC-257	magnitude_g2.00	magnitude_g1.00	0.0010143911607954593	0	1	434.9204118734482	434.47967952699076	434.47968006147045
