context	arm	exchange_id	point_glpk	point_second	abs_diff	width_glpk	width_second	fixed_glpk	fixed_second	rel_diff_primary_optimum
LC:A549/ATCC	magnitude_g1.00	EX_thymd_e	0.0	0.0	0.0	4.6347888460521247e-10	4.5487293792723094e-10	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_trp__L_e	-0.04371319979227079	-0.04371317812479468	2.166747611193065e-08	4.333730213579301e-08	4.3334500786362806e-08	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_tyr__L_e	-0.5245548522744691	-0.5245548522744695	4.440892098500626e-16	4.5893067346369776e-08	4.588852020592782e-08	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_ump_e	0.0	0.0	0.0	3.4819318363115406e-10	3.435212669877785e-10	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_ura_e	0.0	0.0	0.0	9.569248344691504e-10	9.569320336133558e-10	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_urate_e	0.0	-0.0	0.0	4.3716008005875124e-10	3.888208643942903e-10	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_uri_e	0.0	0.0	0.0	5.497586185627957e-10	5.497505228824195e-10	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_val__L_e	-1.1583926931958772	-1.1583926498609256	4.3334951627116425e-08	4.3335617982975805e-08	4.333294545411093e-08	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_xan_e	0.0	0.0	0.0	4.270057285512272e-10	3.9962577691454726e-10	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_xmp_e	0.0	0.0	0.0	3.2660259016741903e-10	3.06208475242542e-10	True	True	9.723771495075242e-15
LC:A549/ATCC	magnitude_g1.00	EX_xtsn_e	0.0	0.0	0.0	3.2450814140315545e-10	3.047185836990707e-10	True	True	9.723771495075242e-15
LE:K-562	magnitude_g1.00	EX_2pg_e	0.0	0.0	0.0	8.43125724474888e-10	8.432721188000869e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_34hpp_e	0.0	-0.0	0.0	1.0745714308827409e-08	1.075233413416754e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_3hanthrn_e	0.0	0.0	0.0	7.787794283748024e-10	2.6794000954988217e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_3pg_e	0.0	0.0	0.0	8.741719917626086e-10	8.744223123358097e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_4abut_e	0.0	-0.0	0.0	3.822294508207257e-09	3.8211133799587105e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_4hbz_e	0.0	-0.0	0.0	7.056704320373829e-10	5.294138460953945e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_L2aadp_e	0.0	-0.0	0.0	1.3607594789617356e-09	1.3615049184685947e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_Lkynr_e	0.0	0.0	0.0	5.792132854772383e-10	5.553076268831682e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_acac_e	0.02869933865770579	0.028699348608019915	9.950314124734794e-09	3.690219173464737e-07	3.6921846421900106e-07	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ade_e	0.0	0.0	0.0	1.3219999246965812e-10	1.124349502390487e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_adn_e	0.0	0.0	0.0	1.0069961147354482e-10	8.892087066669774e-11	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ahcys_e	0.0	0.0	0.0	8.459506248508104e-11	8.37152569488353e-11	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_akg_e	0.0	0.0	0.0	9.672929186355835e-09	9.67274971230836e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ala__L_e	11.272491732188538	11.272491732188602	6.394884621840902e-14	5.81266430543792e-08	5.8166737204601304e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_amp_e	0.0	0.0	0.0	1.0147597591986876e-10	7.413181180027095e-11	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_anth_e	0.0	0.0	0.0	4.942364788455622e-10	4.945863092409296e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_arg__L_e	-1.1802492389233221	-1.180249238923323	8.881784197001252e-16	2.404178967019277e-08	2.4050788693941172e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_asn__L_e	-10.0	-10.0	0.0	3.701183359794413e-08	3.705769202611009e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_asp__L_e	-2.126390196894444	-2.126390196894384	5.995204332975845e-14	2.5711339723955007e-08	2.5729773867055883e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_bilirub_e	0.0	-0.0	0.0	5.714814772229826e-11	5.686990272641362e-11	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_cala_e	0.0	0.0	0.0	2.891526456308925e-10	2.7607666153173227e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_chol_e	-2.259569854793139	-2.25956985479314	1.3322676295501878e-15	1.4491887689871419e-08	1.4493055644493325e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_cholp_e	0.0	0.0	0.0	7.492431554372641e-10	7.494742604308158e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_cit_e	0.0	0.0	0.0	1.5079133299648107e-08	1.5089275606783303e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_citr__L_e	0.0	-0.0	0.0	3.821857869772517e-09	3.825340211260908e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_cmp_e	0.0	0.0	0.0	1.8172175689531605e-10	0.0	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_crn_e	0.0	0.0	0.0	1.2569319843959682e-08	1.2581652275578392e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_cyst__L_e	0.0	0.0	0.0	3.510327349787991e-10	3.511440027637036e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_cytd_e	0.0	0.0	0.0	1.7940096799548094e-10	1.7205237234918513e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_dad_2_e	0.0	0.0	0.0	1.0082672258091295e-10	8.78103145751652e-11	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_dcmp_e	0.0	0.0	0.0	1.4867476112438306e-10	1.4862991393194136e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_dcyt_e	0.0	0.0	0.0	1.7672764822782085e-10	1.768891699782671e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_dhap_e	0.0	0.0	0.0	4.959068032744016e-10	4.962110722317448e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_dmgly_e	0.0	0.0	0.0	5.052026999113512e-10	4.590896521999135e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_duri_e	0.0	0.0	0.0	1.8177183437930304e-10	1.7499879323423784e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ethamp_e	0.0	0.0	0.0	1.7504380681458115e-09	1.750855349591518e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_fol_e	0.0	-0.0	0.0	1.1906290355148647e-08	1.1914939553510825e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_fum_e	16.19824212613478	16.19824213110956	4.97477969929605e-09	1.7909792759951415e-07	1.791935915207432e-07	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_g3pc_e	0.0	0.0	0.0	5.440626076464057e-10	5.081302045795155e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_glc__D_e	-10.0	-10.0	0.0	6.861302637162225e-10	6.862101997739956e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_glcur_e	0.0	0.0	0.0	5.506220104744694e-10	5.455653706576413e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_gln__L_e	-10.0	-10.0	0.0	1.7151585041119688e-08	1.7161895016215567e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_glu__L_e	-10.0	-10.0	0.0	1.053564702147014e-08	1.0538702355233909e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_gly_e	-6.4407488118442835	-6.440748811844318	3.4638958368304884e-14	4.7372370026721455e-08	4.737694148104765e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_glyald_e	0.0	0.0	0.0	1.1951717982940797e-09	1.1964065294023385e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_glyb_e	0.0	0.0	0.0	2.7559248222169604e-09	2.7567534464983297e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_glyc3p_e	0.0	0.0	0.0	5.160692819140584e-10	4.83806328333003e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_gmp_e	0.0	-0.0	0.0	1.03326982540432e-10	0.0	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_gthox_e	0.0	-0.0	0.0	9.348740808249533e-10	9.227143493717449e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_hcys__L_e	0.0	0.0	0.0	4.724503629648204e-10	4.676792286772979e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_hom__L_e	0.0	-0.0	0.0	0.0	0.0	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_hxan_e	0.0	0.0	0.0	1.5874012348988385e-10	1.3264131459855832e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_icit_e	0.0	-0.0	0.0	9.113294592303046e-09	9.114031307433379e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ile__L_e	-0.939830044460018	-0.9398300444600189	8.881784197001252e-16	1.678553174233599e-08	1.6798492152858557e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_imp_e	0.0	0.0	0.0	1.0173019411763601e-10	1.0175130182865644e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ins_e	0.0	0.0	0.0	1.0543181965993992e-10	1.011326855593353e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_lac__L_e	11.073118545789391	11.073118550764164	4.974772593868693e-09	2.0883922857706239e-07	2.0900181674221585e-07	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_lcts_e	0.0	0.0	0.0	3.603793003024971e-10	1.6923529244650126e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_leu__L_e	-1.7922337326704474	-1.7922337326704487	1.3322676295501878e-15	1.4760534128299696e-08	1.4768425371514127e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_lys__L_e	-1.9452265708841585	-1.9452265708841634	4.884981308350689e-15	3.540154969172704e-08	3.5422304645038594e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_mal__L_e	0.0	-0.0	0.0	2.098489088598176e-08	2.1003366157401615e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_met__L_e	-4.2859413059861655	-4.285941310960287	4.9741215590870524e-09	3.1939097588917775e-07	3.1967694447132544e-07	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_nac_e	0.0	-0.0	0.0	2.270422570318401e-09	2.271046017909839e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ncam_e	0.0	0.0	0.0	1.4977633107993705e-08	1.4980540659810988e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_nicrnt_e	0.0	0.0	0.0	2.530519716266587e-10	2.5328866781748616e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_orn_e	0.0	-0.0	0.0	1.014810453043816e-08	1.015370328412048e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_orot5p_e	0.0	0.0	0.0	1.5568944108397288e-10	1.5269269182383027e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_orot_e	0.0	0.0	0.0	3.4918096553688746e-10	3.49343554084669e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_oxa_e	0.0	-0.0	0.0	8.02305345729808e-10	8.033507344678824e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_pep_e	0.0	0.0	0.0	9.082327253479654e-10	9.086840724314982e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_phe__L_e	-0.852403688210429	-0.8524036882104296	5.551115123125783e-16	2.0099553910135626e-08	2.010894029069732e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_pnto__R_e	0.0	0.0	0.0	1.1273426064325184e-08	1.1276730660370049e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_pro__L_e	-1.355101951422501	-1.3551019514225018	8.881784197001252e-16	2.678462140970339e-08	2.6799187535786473e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_quln_e	0.0	0.0	0.0	1.784319243631188e-10	1.7913385811733438e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_sbt__D_e	0.0	0.0	0.0	0.0	0.0	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ser__L_e	-10.0	-10.0	0.0	1.4571561735010619e-09	1.457795661963246e-09	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_spmd_e	0.0	0.0	0.0	2.0054616158842508e-10	1.437820102117606e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_sprm_e	0.0	0.0	0.0	1.0399886785847244e-10	7.313190949906015e-11	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_srtn_e	0.0	0.0	0.0	5.349429183205534e-10	5.351040389701025e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_succ_e	15.014101322505597	15.014101322505287	3.1086244689504383e-13	1.2735234555805164e-07	1.2746905220240023e-07	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_sucr_e	0.0	0.0	0.0	3.517771667001208e-10	0.0	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_taur_e	0.0	-0.0	0.0	4.5168136725309153e-10	4.488978078143191e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_tchola_e	0.0	0.0	0.0	2.729493920962065e-10	9.459537593254918e-11	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_thr__L_e	-1.0272564007096074	-1.0272564007096083	8.881784197001252e-16	1.679247207952983e-08	1.6798286317509792e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_thym_e	0.0	0.0	0.0	2.1843787934517042e-10	2.1873974853647837e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_thymd_e	0.0	0.0	0.0	1.505841465811629e-10	1.4786638580233102e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_trp__L_e	-0.04371317812479465	-0.04371317812479468	2.7755575615628914e-17	1.4762547219382416e-08	1.4768241123064296e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_tyr__L_e	-0.5245548522744693	-0.5245548522744695	2.220446049250313e-16	1.537227756198689e-08	1.5383514351263727e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ump_e	0.0	0.0	0.0	1.8423599229482794e-10	1.1128359345136118e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_ura_e	0.0	0.0	0.0	3.0137234002192985e-10	3.014838378945228e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_urate_e	0.0	-0.0	0.0	1.3263947827554083e-10	1.2605971821955109e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_uri_e	0.0	0.0	0.0	1.779265098318759e-10	1.7790635631342866e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_val__L_e	-1.1583926646178027	-1.1583926498609256	1.475687705365658e-08	1.4769641731859906e-08	1.476653421761398e-08	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_xan_e	0.0	0.0	0.0	1.3273064928076012e-10	1.2966647363675614e-10	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_xmp_e	0.0	0.0	0.0	1.0326509274914892e-10	9.998901706609331e-11	True	True	1.1559729062392865e-15
LE:K-562	magnitude_g1.00	EX_xtsn_e	0.0	0.0	0.0	1.0251009525346011e-10	9.937448086638767e-11	True	True	1.1559729062392865e-15
LC:A549/ATCC	ordinal	EX_2pg_e	0.0	0.0	0.0	5.251900540052411e-10	5.241602707428683e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_34hpp_e	0.0	-0.0	0.0	2.256861144515544e-08	2.2588356074493277e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_3hanthrn_e	0.0	-0.0	0.0	2.8205028943981925e-10	2.2317081516121107e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_3pg_e	0.0	0.0	0.0	5.269965113593745e-10	5.272653424981399e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_4abut_e	0.0	-0.0	0.0	1.6126480281162501e-09	1.6110729727414636e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_4hbz_e	0.0	-0.0	0.0	5.096794235931302e-10	3.871633212697282e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_L2aadp_e	0.0	0.0	0.0	7.213704745537577e-10	7.215249495720689e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_Lkynr_e	0.0	-0.0	0.0	4.4259424391161396e-10	4.4368775320435816e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_acac_e	0.0	-0.0	0.0	1.847715861232206e-08	1.8470814211468678e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_ade_e	0.0	0.0	0.0	8.367391018947695e-11	7.724515256480808e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_adn_e	0.0	0.0	0.0	6.138389732011331e-11	5.8117510803867845e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_ahcys_e	0.0	0.0	0.0	5.659480154222899e-11	5.588329798911218e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_akg_e	0.0	0.0	0.0	6.268229450509997e-09	6.268901842076957e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_ala__L_e	13.052117326266496	13.05211732626646	3.552713678800501e-14	3.012144134117989e-08	3.0114316373897054e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_amp_e	0.0	0.0	0.0	6.06535552175764e-11	4.867040104272746e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_anth_e	0.0	0.0	0.0	4.128997859867903e-10	4.13015850403411e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_arg__L_e	-9.999999023629615	-9.999999	2.3629613821185558e-08	0.0002190453320718433	0.00021904492419189125	False	False	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_asn__L_e	-10.0	-10.0	0.0	2.562878087530862e-08	2.562179446385926e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_asp__L_e	-2.1263901968943197	-2.1263901968943575	3.774758283725532e-14	5.092312527210652e-08	5.092942023665614e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_bilirub_e	0.0	-0.0	0.0	4.18041474534744e-11	4.176137213818265e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_cala_e	0.0	-0.0	0.0	2.0324964153556014e-10	2.0328660498781013e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_chol_e	-2.2595698547931393	-2.25956985479314	8.881784197001252e-16	8.900321368798814e-09	8.904609050119916e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_cholp_e	0.0	0.0	0.0	5.01449143773756e-10	5.014486603727164e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_cit_e	4.9890844043609155	4.989084387908592	1.64523230594682e-08	1.1157775681169824e-06	1.115476763402512e-06	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_citr__L_e	0.0	0.0	0.0	2.0622963194488404e-09	2.0622690222182882e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_cmp_e	0.0	0.0	0.0	1.2005597546554865e-10	0.0	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_crn_e	1.2174011965621068e-17	0.0	1.2174011965621068e-17	1.3570225454449216e-08	1.3577598362571861e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_cyst__L_e	0.0	0.0	0.0	2.3571011664546914e-10	2.3575541518994214e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_cytd_e	0.0	0.0	0.0	1.1868355147759148e-10	1.1281839351617862e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_dad_2_e	0.0	0.0	0.0	6.677686384916044e-11	5.8007598724429954e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_dcmp_e	0.0	0.0	0.0	9.902095109211659e-11	9.903716735593093e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_dcyt_e	0.0	0.0	0.0	1.1462952291963184e-10	1.146509276406249e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_dhap_e	0.0	0.0	0.0	2.8990519575685613e-10	2.900719664467033e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_dmgly_e	0.0	0.0	0.0	4.1891748240209836e-10	3.096439771255177e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_duri_e	0.0	0.0	0.0	1.20034362068496e-10	1.1430134616574605e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_ethamp_e	0.0	-0.0	0.0	6.666745711711901e-09	6.666722507375766e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_fol_e	0.0	0.0	0.0	9.040002057126469e-09	9.040773907287304e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_fum_e	13.505410372854149	13.505410381080562	8.226413328316085e-09	5.923693109366468e-07	5.923621895220776e-07	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_g3pc_e	0.0	0.0	0.0	2.855812801354939e-10	2.858449033027455e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_glc__D_e	-10.0	-10.0	0.0	3.1437963343705633e-10	3.1437430436653813e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_glcur_e	0.0	0.0	0.0	4.5900361281699053e-10	4.59034921185264e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_gln__L_e	-10.0	-10.0	0.0	9.425016322950341e-08	9.426921465660598e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_glu__L_e	-10.0	-10.0	0.0	6.4033027769028195e-09	6.404889063560404e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_gly_e	-10.0	-10.0	0.0	1.8194493023315772e-08	1.8194580064800903e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_glyald_e	0.0	0.0	0.0	6.152953358757279e-10	6.156408716151418e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_glyb_e	0.0	0.0	0.0	1.8560664735578374e-09	1.8578337275094833e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_glyc3p_e	0.0	0.0	0.0	2.719845207314737e-10	2.717189806489273e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_gmp_e	0.0	-0.0	0.0	6.93236801648793e-11	0.0	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_gthox_e	0.0	-0.0	0.0	7.34240985823917e-10	7.341061092347445e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_hcys__L_e	0.0	0.0	0.0	3.707652156167028e-10	3.708047202621856e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_hom__L_e	0.0	-0.0	0.0	0.0	0.0	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_hxan_e	0.0	0.0	0.0	1.1105243806428449e-10	9.117201438257894e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_icit_e	0.0	-0.0	0.0	7.308061815946135e-09	7.3098123110071356e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_ile__L_e	-0.9398300444600183	-0.9398300444600189	6.661338147750939e-16	2.8776168115030032e-08	2.8787127348550712e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_imp_e	0.0	0.0	0.0	6.618111833946737e-11	6.621125869799016e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_ins_e	0.0	0.0	0.0	6.719780845318532e-11	6.565997745511254e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_lac__L_e	16.02518890032638	16.02518890032634	3.907985046680551e-14	1.6584203876846004e-07	1.657827546353019e-07	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_lcts_e	0.0	0.0	0.0	1.556219135325524e-10	9.249629977366453e-11	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_leu__L_e	-1.7922337326704512	-1.7922337326704474	3.774758283725532e-15	3.9565187126555657e-08	3.9571087739886934e-08	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_lys__L_e	-9.999784022567964	-9.99978402562472	3.0567566255967904e-09	0.00021904596958854938	0.00021904380079718067	False	False	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_mal__L_e	0.0	-0.0	0.0	5.953670457161404e-09	5.9550799846874725e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_met__L_e	-4.393379885984149	-4.393379894210516	8.22636714303826e-09	6.137415393681067e-07	6.140159420908731e-07	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_nac_e	1.3231036419779912e-16	-0.0	1.3231036419779912e-16	1.1469241195194494e-09	1.1468905825040565e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_ncam_e	0.0	0.0	0.0	8.663399087511524e-09	8.661701874264812e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_nicrnt_e	0.0	0.0	0.0	1.5169853229125602e-10	1.516201053597399e-10	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_orn_e	0.0	0.0	0.0	2.6704851827215553e-09	2.671012373892777e-09	True	True	7.411437035617548e-15
LC:A549/ATCC	ordinal	EX_orot5p_e	0.0	0.0	0.0	1.0113099953272479e-10	9.888051488715632e-11	True	True	7.411437035617548e-15
