context	arm	exchange_id	point_glpk	point_second	abs_diff	width_glpk	width_second	fixed_glpk	fixed_second	rel_diff_primary_optimum
CNS:SNB-19	magnitude_g1.00	EX_orn_e	0.0	0.0	0.0	5.966748925726987e-08	5.966330136579145e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_orot_e	0.0	0.0	0.0	1.4534071669145583e-09	1.4532341441331198e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_phe__L_e	-0.8524036882104289	-0.8524036882104296	6.661338147750939e-16	5.5469652759931876e-08	5.546612791285099e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_pro__L_e	-1.3551019514225007	-1.3551019514225018	1.1102230246251565e-15	1.1815673195414433e-07	1.1816135092601598e-07	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_sbt__D_e	0.0	0.0	0.0	0.0	0.0	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_ser__L_e	-10.0	-10.0	0.0	5.830257165939656e-09	5.829773996879339e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_sprm_e	0.0	0.0	0.0	3.633809402811987e-10	2.9994158472868634e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_srtn_e	0.0	-0.0	0.0	2.0096034607919835e-09	2.0093512131946767e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_succ_e	15.014100599346687	15.014100609390354	1.0043667231229847e-08	2.4231345072678323e-06	2.423079525470939e-06	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_taur_e	0.0	0.0	0.0	1.720481732624091e-09	1.7200765256575323e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_tchola_e	0.0	0.0	0.0	7.047129716975227e-10	3.6681146623561816e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_thr__L_e	-1.0272564007096077	-1.0272564007096083	6.661338147750939e-16	6.278774367096673e-08	6.277679176491802e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_thym_e	0.0	0.0	0.0	9.112362369877723e-10	9.111208454370967e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_thymd_e	0.0	0.0	0.0	6.220914644470821e-10	6.102921709660869e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_ump_e	0.0	0.0	0.0	4.633091673885487e-10	4.632994266007273e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_ura_e	0.0	0.0	0.0	1.2738011663295057e-09	1.273821992331392e-09	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_urate_e	0.0	-0.0	0.0	5.981608341441885e-10	5.264761682166608e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_uri_e	0.0	0.0	0.0	7.376210277928793e-10	7.376361188526914e-10	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_val__L_e	-1.1583926673122606	-1.1583926498609256	1.7451335043716654e-08	5.5429297152187473e-08	5.5422393341331144e-08	True	True	2.305634197893093e-15
CNS:SNB-19	magnitude_g1.00	EX_xan_e	0.0	0.0	0.0	5.56995005822397e-10	5.405147163184409e-10	True	True	2.305634197893093e-15
ME:MDA-MB-435	magnitude_g1.00	EX_4abut_e	0.0	-0.0	0.0	4.266945860228569e-08	4.266933541573682e-08	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_L2aadp_e	0.0	0.0	0.0	1.4516106164226897e-08	1.4515390903427843e-08	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_Lkynr_e	0.0	0.0	0.0	5.266902753349008e-09	5.266685286012856e-09	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_ala__L_e	11.272491763903572	11.272491912019792	1.4811621973365163e-07	1.323154384280656e-06	1.323141608722267e-06	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_anth_e	0.0	-0.0	0.0	4.776677849064607e-09	4.776400921929752e-09	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_cala_e	0.0	-0.0	0.0	2.9089835462650205e-09	2.9090561071143384e-09	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_chol_e	-2.259569854793139	-2.2595698547931407	1.7763568394002505e-15	1.4689741645312893e-07	1.4689789384902951e-07	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_cholp_e	0.0	0.0	0.0	7.749550168478674e-09	7.748872876689461e-09	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_cit_e	0.0	0.0	0.0	1.0879301915394046e-07	1.0878547840320607e-07	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_cmp_e	0.0	0.0	0.0	0.0	0.0	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_crn_e	0.0	0.0	0.0	2.786281158743064e-07	2.786213849637065e-07	True	True	4.659878961768331e-15
ME:MDA-MB-435	magnitude_g1.00	EX_cytd_e	0.0	0.0	0.0	1.7596074336253136e-09	1.7595453982721665e-09	True	True	4.659878961768331e-15
