context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
RE:TK-10	magnitude_g1.25	EX_ura_e	0.0	18.897369450738474	0.0	1.3777186523467734e-08	0.0	6.750291813641392e-10	18.897369450738474	1.3777186523467734e-08	6.750291813641392e-10	False	True	True	18.897369436961288	1.3102157342103595e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_urate_e	0.0	16.0968168233779	0.0	6.088067026300105e-09	0.0	3.052593512949324e-10	16.0968168233779	6.088067026300105e-09	3.052593512949324e-10	False	True	True	16.09681681728983	5.782807675005173e-09	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_uri_e	0.0	17.846470825918928	0.0	8.590507142991995e-09	0.0	4.227986303681967e-10	17.846470825918928	8.590507142991995e-09	4.227986303681967e-10	False	True	True	17.84647081732842	8.167708512623799e-09	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_val__L_e	-10.0	-0.5791963249304253	-0.5791968646606667	-0.5791963249303954	-0.5791963496955278	-0.5791963249304646	9.420803675069575	5.397302712539798e-07	2.4765063222353945e-08	False	True	True	9.420803135339304	5.149652080316258e-07	first_fixed_B1	2.986499936241671e-14	0.0	0.0
RE:TK-10	magnitude_g1.25	EX_xan_e	0.0	16.096816823377885	0.0	6.186552431943497e-09	0.0	3.034037095567979e-10	16.096816823377885	6.186552431943497e-09	3.034037095567979e-10	False	True	True	16.096816817191332	5.8831487223866985e-09	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_4abut_e	0.0	197.00203985953277	0.0	1.5484910407161184e-07	0.0	3.5522713531072512e-09	197.00203985953277	1.5484910407161184e-07	3.5522713531072512e-09	False	True	True	197.00203970468368	1.512968327185046e-07	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_L2aadp_e	0.0	12.129704866054146	0.0	4.969830280608964e-08	0.0	1.1640258674367604e-09	12.129704866054146	4.969830280608964e-08	1.1640258674367604e-09	False	True	True	12.129704816355844	4.853427693865288e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_Lkynr_e	0.0	9.306954454488732	0.0	1.3549557820730614e-07	0.0	3.096267477017251e-09	9.306954454488732	1.3549557820730614e-07	3.096267477017251e-09	False	True	True	9.306954318993155	1.323993107302889e-07	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_ala__L_e	0.0	179.737712397739	8.367095988023495	8.367101691774566	8.367101105010146	8.367101238939679	179.737712397739	5.703751071450824e-06	1.3392953235324967e-07	False	True	True	179.73770669398792	5.569821539097575e-06	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_anth_e	0.0	9.306954454488709	0.0	9.891284300182422e-08	0.0	2.2634512832250494e-09	9.306954454488709	9.891284300182422e-08	2.2634512832250494e-09	False	True	True	9.306954355575867	9.664939171859918e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_cala_e	0.0	18.897369450738505	0.0	1.3422643983966827e-08	0.0	3.624522074116081e-10	18.897369450738505	1.3422643983966827e-08	3.624522074116081e-10	False	True	True	18.897369437315863	1.3060191776555219e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_chol_e	-10.0	10.760620848841114	-0.3734038258352353	-0.3734031845713082	-0.3734033916386798	-0.37340337669850615	20.760620848841114	6.412639270703124e-07	1.4940173653776867e-08	False	True	True	20.760620207577187	6.263237534165356e-07	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_cholp_e	0.0	8.035839045971315	0.0	3.2833135695688767e-08	0.0	7.570472361495192e-10	8.035839045971315	3.2833135695688767e-08	7.570472361495192e-10	False	True	True	8.03583901313818	3.207608845953925e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_cit_e	0.0	71.61718087321354	0.0	5.083594054868727e-07	0.0	1.1731667426548703e-08	71.61718087321354	5.083594054868727e-07	1.1731667426548703e-08	False	True	True	71.61718036485414	4.966277380603241e-07	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_cmp_e	0.0	0.0	0.0	0.0	0.0	2.0536816445968214e-10	0.0	0.0	2.0536816445968214e-10	True	True	True	0.0	-2.0536816445968214e-10	already_fixed_B0	0.0	2.0536816445968214e-10	0.0
RE:TK-10	magnitude_g2.00	EX_crn_e	-0.5	0.0	-1.873329483204067e-07	-4.440892098500626e-16	-4.293286421615382e-09	-1.3085980714646752e-15	0.5	1.873329478763175e-07	4.2932851130173105e-09	False	True	True	0.4999998126670521	1.830396627633002e-07	first_fixed_B1	0.0	0.0	1.3085980714646752e-15
RE:TK-10	magnitude_g2.00	EX_cytd_e	0.0	17.846470825918864	0.0	8.450193157597277e-09	0.0	2.0892789632470863e-10	17.846470825918864	8.450193157597277e-09	2.0892789632470863e-10	False	True	True	17.84647081746867	8.24126526127257e-09	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_dhap_e	0.0	8.0358390459713	0.0	2.6770790731569695e-08	0.0	6.19740880787013e-10	8.0358390459713	2.6770790731569695e-08	6.19740880787013e-10	False	True	True	8.03583901920051	2.6151049850782682e-08	first_fixed_B1	0.0	0.0	0.0
RE:TK-10	magnitude_g2.00	EX_duri_e	0.0	17.84647082591889	0.0	8.554241951565092e-09	0.0	2.120985372175012e-10	17.84647082591889	8.554241951565092e-09	2.120985372175012e-10	False	True	True	17.846470817364647	8.34214341434759e-09	first_fixed_B1	0.0	0.0	0.0
