context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
BR:MDA-MB-231	magnitude_g1.00	EX_dhap_e	0.0	6.071678091942327	0.0	3.3672515157040346e-08	0.0	2.8617824437671597e-09	6.071678091942327	3.3672515157040346e-08	2.8617824437671597e-09	False	True	True	6.0716780582698116	3.081073271327319e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_duri_e	0.0	10.811017131864169	0.0	1.1949674892433276e-08	0.0	1.0038640157877093e-09	10.811017131864169	1.1949674892433276e-08	1.0038640157877093e-09	False	True	True	10.811017119914494	1.0945810876645566e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_fum_e	0.0	75.07460134290541	14.815970130701196	14.815997475834248	14.815976136367693	14.81597826992389	75.07460134290541	2.7345133052136816e-05	2.1335561974922257e-06	False	False	True	75.07457399777236	2.521157685464459e-05	first_fixed_B2	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_glcur_e	0.0	18.283735368672726	0.0	3.585702857849076e-08	0.0	3.2670644472309296e-09	18.283735368672726	3.585702857849076e-08	3.2670644472309296e-09	False	True	True	18.2837353328157	3.258996413125983e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_gln__L_e	-10.0	31.44223233881293	-10.0	-9.999998992120515	-10.0	-9.999999919003466	41.44223233881293	1.0078794847601102e-06	8.099653392434902e-08	False	True	True	41.442231330933446	9.268829508357612e-07	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_glu__L_e	-10.0	65.07460134290554	-10.0	-9.999999323832402	-10.0	-9.999999939812358	75.07460134290554	6.761675983568693e-07	6.018764153736811e-08	False	True	True	75.07460066673794	6.159799568195012e-07	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_gly_e	-10.0	136.67340860229442	-7.820192509732179	-7.820184765531176	-7.820192509757361	-7.820190136343479	146.67340860229442	7.744201003134776e-06	2.3734138823172657e-06	False	True	True	146.6734008580934	5.370787120817511e-06	first_fixed_B1	0.0	2.518252273375765e-11	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_glyald_e	0.0	58.40513229375357	0.0	8.056051324533584e-08	0.0	6.8426596101701305e-09	58.40513229375357	8.056051324533584e-08	6.8426596101701305e-09	False	True	True	58.405132213193056	7.37178536351657e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_glyc3p_e	0.0	6.071678091942406	0.0	3.26764803005933e-08	0.0	2.786418275465963e-09	6.071678091942406	3.26764803005933e-08	2.786418275465963e-09	False	True	True	6.071678059265926	2.9890062025127336e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_hom__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	True	True	0.0	0.0	already_fixed_B0	0.0	0.0	0.0
