arm	exchange_id	profiles	B0_low	B0_high	B0_width	B0_shared	B1_mean_width	B1_max_width	B1_location_spread	B1_exploration	B1_all_fixed	B1_constant_across_profiles	B2_mean_width	B2_max_width	B2_location_spread	B2_exploration	B2_all_fixed	B2_constant_across_profiles
magnitude_g0.80	EX_glcur_e	47	0.0	18.283735368672975	18.283735368672975	True	3.984003548118374e-08	5.116802788180693e-08	8.811250846751774e-09	4.819174347627463e-10	True	True	1.7751502551035157e-09	5.9907523305595575e-09	2.966024638357221e-09	1.6222202840668732e-10	True	True
magnitude_g0.80	EX_gln__L_e	47	-10.0	31.44223233881349	41.44223233881349	True	1.2169419561514782e-06	2.2477442342960785e-06	7.960142909269052e-07	1.9207804358101224e-08	True	True	4.9211277813994575e-08	1.734346337656234e-07	8.563380760051587e-08	2.0663415739869285e-09	True	True
magnitude_g0.80	EX_glu__L_e	47	-10.0	65.0746013429071	75.0746013429071	True	6.702406523873939e-07	7.985372825203285e-07	1.3892378980528974e-07	1.8504765569216703e-09	True	True	2.990796890523423e-08	1.1398339694324022e-07	5.6486987531911836e-08	7.52411421725766e-10	True	True
magnitude_g0.80	EX_gly_e	47	-10.0	136.67340860229515	146.67340860229515	True	2.364379068179772e-05	0.00017585175695256083	1.6750584993844981	0.01142032843817258	False	False	7.836207699183929e-07	4.510911646882221e-06	1.675064308433459	0.01142036804350402	True	False
magnitude_g0.80	EX_glyald_e	47	0.0	58.4051322937533	58.4051322937533	True	8.209173023133549e-08	8.99364070157679e-08	6.276137110653655e-09	1.0745865755576615e-10	True	True	3.587157467803792e-09	1.2589176249549303e-08	6.2257900053703955e-09	1.0659662534547967e-10	True	True
magnitude_g0.80	EX_glyc3p_e	47	0.0	6.071678091942356	6.071678091942356	True	3.335170282344649e-08	3.6043394183858084e-08	2.121027518847241e-09	3.493313523426132e-10	True	True	1.463888824759258e-09	5.196026322538549e-09	2.5725673722404204e-09	4.2369956596586377e-10	True	True
magnitude_g0.80	EX_hom__L_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	4.1245708245692825e-28	1.9385482875475628e-26	9.692741437737814e-27	nan	True	True
magnitude_g0.80	EX_hxan_e	47	0.0	9.751113491485459	9.751113491485459	True	9.262478256189688e-09	1.0068856797067208e-08	6.197405889225866e-10	6.355587897358961e-11	True	True	4.1752552082715854e-10	1.418150784618067e-09	7.010559768398483e-10	7.189496640070911e-11	True	True
magnitude_g0.80	EX_icit_e	47	0.0	62.31950881136552	62.31950881136552	True	6.594155899111e-07	1.5327065890333886e-06	5.392324457867019e-07	8.6527069303274e-09	True	True	2.670749208711826e-08	1.0287947264508217e-07	5.0869769566131246e-08	8.162735961239455e-10	True	True
magnitude_g0.80	EX_ins_e	47	0.0	7.422489374115665	7.422489374115665	True	7.017561582443152e-09	7.630045734971917e-09	4.803769443150426e-10	6.47191151246715e-11	True	True	3.078143825186183e-10	1.0787687523736181e-09	5.343823411496492e-10	7.199502945914515e-11	True	True
magnitude_g0.80	EX_lac__L_e	47	-1.0	108.03961591890912	109.03961591890912	True	3.827428648744378e-05	0.00029571131631023206	2.8623693167147675	0.02625072816510526	False	False	2.3947655885548524e-06	3.043065819419155e-05	2.8624367898988403	0.026251346960242276	False	False
magnitude_g0.80	EX_leu__L_e	47	-10.0	-1.7922337326704483	8.207766267329552	True	1.3073682463424395e-06	2.4242644531824453e-06	7.379278459396232e-07	8.99060501852854e-08	True	True	4.873091870453126e-08	1.46986074645028e-07	7.28275750816465e-08	8.87300791830923e-09	True	True
magnitude_g0.80	EX_lys__L_e	47	-10.0	-1.9452265708841594	8.05477342911584	True	5.315613772497192e-06	1.4811060554009714e-05	6.3748244141237365e-06	7.914343550720446e-07	False	True	1.487373745964217e-07	3.927699687711339e-07	1.942448828451404e-07	2.4115499281829254e-08	True	True
magnitude_g0.80	EX_mal__L_e	47	0.0	69.54957388179446	69.54957388179446	True	1.2720553942615056e-06	1.8202788581226736e-06	4.082993412185993e-07	5.870623189044113e-09	True	True	6.007036356224413e-08	2.7468546932510015e-07	1.3633578036407753e-07	1.9602676588039496e-09	True	True
magnitude_g0.80	EX_met__L_e	47	-10.0	-0.5026982632120784	9.497301736787922	True	5.0405887544431974e-05	0.000374594205142742	6.526067272030744	0.6871496192178392	False	False	2.0451917135943366e-06	1.2990901256948462e-05	6.526079554781394	0.6871509125062901	False	False
magnitude_g0.80	EX_nac_e	47	0.0	12.871302969659121	12.871302969659121	True	1.5780937890919995e-07	1.720313136807864e-07	1.27579012756352e-08	9.911895715382322e-10	True	True	6.8866366383338945e-09	2.4947240936212962e-08	1.236638735441541e-08	9.607719889405197e-10	True	True
magnitude_g0.80	EX_ncam_e	47	-10.0	0.0	10.0	True	1.0901499447214102e-06	1.1051189502124502e-06	1.9343266433790773e-08	1.9343266433790773e-09	True	True	4.439834383220121e-08	1.440217958043771e-07	7.124187849615499e-08	7.124187849615499e-09	True	True
magnitude_g0.80	EX_orn_e	47	0.0	75.0746013429061	75.0746013429061	True	6.31020774443584e-07	9.883613777238643e-07	3.0310812902699235e-07	4.037425755250226e-09	True	True	3.018323940272675e-08	1.164146256157485e-07	5.780809151570218e-08	7.700086378302766e-10	True	True
magnitude_g0.80	EX_orot_e	47	0.0	16.576892935525226	16.576892935525226	True	2.469424583385631e-08	2.6707860155024796e-08	1.6935864148020983e-09	1.0216549153024004e-10	True	True	1.063200838418518e-09	3.690783405837128e-09	1.8275851748857775e-09	1.1024895811260012e-10	True	True
magnitude_g0.80	EX_phe__L_e	47	-10.0	-0.8524036882104298	9.14759631178957	True	3.428805881990337e-06	4.816694502629559e-05	2.361095620062592e-05	2.5811104246255095e-06	False	False	6.686386510661966e-08	2.2314335379469696e-07	1.1028478397179242e-07	1.2056148983056413e-08	True	True
magnitude_g0.80	EX_pro__L_e	47	-10.0	73.71949939148459	83.71949939148459	True	2.4188645706082623e-06	3.285179732914756e-06	7.285732785966559e-07	8.70255178175088e-09	True	True	9.327702991089563e-08	2.655755932945425e-07	8.394620776286388e-08	1.0027079518275566e-09	True	True
magnitude_g0.80	EX_sbt__D_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	1.1959302583321528e-28	5.620872214161119e-27	2.8104361070805593e-27	nan	True	True
magnitude_g0.80	EX_ser__L_e	47	-10.0	57.234337439573	67.234337439573	True	9.671933087053944e-08	1.113724295009888e-07	1.1071310979104965e-08	1.6466751069058022e-10	True	True	4.2449209726487906e-09	1.5417151999486123e-08	7.639103571932537e-09	1.1361908011361304e-10	True	True
magnitude_g0.80	EX_sprm_e	47	0.0	3.3387831585263967	3.3387831585263967	True	5.22381213906483e-09	5.867988442559795e-09	5.290318218627103e-10	1.584504883198834e-10	True	True	2.5341308477881676e-10	8.318619034857776e-10	4.061019852817996e-10	1.2163173407794368e-10	True	True
magnitude_g0.80	EX_srtn_e	47	0.0	8.613908908977418	8.613908908977418	True	3.940138245376168e-08	5.0873197197562575e-08	8.709570555390572e-09	1.0111054861879785e-09	True	True	1.609112735115709e-09	5.2833446182211435e-09	2.612443230525979e-09	3.0328196619345373e-10	True	True
magnitude_g0.80	EX_succ_e	47	0.0	115.44565627115206	115.44565627115206	True	3.518857300995196e-05	0.00037168879584648096	1.1420787113711732	0.009892782008954283	False	False	1.8641735356507457e-06	3.3495554648155235e-05	1.142102967081252	0.009892992113958336	False	False
magnitude_g0.80	EX_taur_e	47	0.0	16.909696464552507	16.909696464552507	True	3.232615676442722e-08	3.984359103896816e-08	5.958985965732876e-09	3.524005281954405e-10	True	True	1.3432096769432394e-09	4.486676935120957e-09	2.2197227730583125e-09	1.3126922637029454e-10	True	True
magnitude_g0.80	EX_tchola_e	47	0.0	1.442357719857035	1.442357719857035	True	6.8860275052528914e-09	8.45663436498918e-09	1.2413484486331498e-09	8.606384058153001e-10	True	True	4.823854023000039e-10	1.0217993810282176e-09	4.95667096958378e-10	3.436506007729539e-10	True	True
magnitude_g0.80	EX_thr__L_e	47	-10.0	-1.0272564007096072	8.972743599290393	True	1.4294250684859198e-06	2.4242508889216197e-06	6.765437969846744e-07	7.539988070518127e-08	True	True	5.402183044163256e-08	1.573656180919869e-07	7.788046696433071e-08	8.679671507663483e-09	True	True
magnitude_g0.80	EX_thym_e	47	0.0	12.751456104250083	12.751456104250083	True	1.5609497981227812e-08	1.7095339250533583e-08	1.222882207386134e-09	9.590137764569061e-11	True	True	6.740824054806709e-10	2.3459579767248575e-09	1.161837267939387e-09	9.11140859867874e-11	True	True
magnitude_g0.80	EX_thymd_e	47	0.0	9.041941601195715	9.041941601195715	True	1.035217279721444e-08	1.131138647229446e-08	7.891666163277767e-10	8.727844650350501e-11	True	True	4.526661508369437e-10	1.5648876637391424e-09	7.748976720280301e-10	8.570036240065484e-11	True	True
magnitude_g0.80	EX_ump_e	47	0.0	6.071678091942417	6.071678091942417	True	7.791363763452985e-09	8.41107597946071e-09	5.079198535167042e-10	8.365394967015015e-11	True	True	4.240279646120441e-10	1.1853485949837042e-09	5.834716550130198e-10	9.609726440987237e-11	True	True
magnitude_g0.80	EX_ura_e	47	0.0	16.576892935525386	16.576892935525386	True	2.1893703561500962e-08	2.3858860916785727e-08	1.7090269244597515e-09	1.030969392821011e-10	True	True	9.4390191915027e-10	3.2542512475266493e-09	1.6114544667550262e-09	9.721088704757041e-11	True	True
magnitude_g0.80	EX_urate_e	47	0.0	9.751113491485452	9.751113491485452	True	8.82291349396576e-09	9.560320094162483e-09	5.729744044219658e-10	5.875989495171806e-11	True	True	4.1616337042559503e-10	1.4023831710347235e-09	6.939215948217023e-10	7.116331846897546e-11	True	True
magnitude_g0.80	EX_uri_e	47	0.0	10.811017131864261	10.811017131864261	True	1.2488481269448491e-08	1.3588061898175731e-08	9.21079401671522e-10	8.519821867238964e-11	True	True	5.413289432449014e-10	1.889316043175671e-09	9.357525573790539e-10	8.655545967280248e-11	True	True
magnitude_g0.80	EX_val__L_e	47	-10.0	-1.158392649860927	8.841607350139073	True	1.1138550914143282e-06	1.407218091387108e-06	2.4432592571344003e-07	2.7633654836481392e-08	True	True	4.4429927888079106e-08	1.4699160089115537e-07	7.283001024482871e-08	8.237191198462702e-09	True	True
magnitude_g0.80	EX_xan_e	47	0.0	9.751113491485343	9.751113491485343	True	9.07761511952642e-09	9.850982607256962e-09	5.974072954548124e-10	6.126554633749955e-11	True	True	4.066993359438846e-10	1.3950892516038825e-09	6.908403438660718e-10	7.084732881729994e-11	True	True
magnitude_g1.00	EX_4abut_e	47	0.0	179.01124760682112	179.01124760682112	True	2.703894120054171e-07	3.49161185985601e-07	6.829783961828092e-08	3.8152820301152113e-10	True	True	1.2051972401223791e-08	4.266945860228569e-08	2.12359100586635e-08	1.1862891490095575e-10	True	True
magnitude_g1.00	EX_L2aadp_e	47	0.0	10.92607639877498	10.92607639877498	True	9.447850247107039e-08	1.0456006834281791e-07	8.488127127057576e-09	7.768687328608884e-10	True	True	3.9847344390748685e-09	1.4516106164226897e-08	7.227475763360025e-09	6.61488671648897e-10	True	True
magnitude_g1.00	EX_Lkynr_e	47	0.0	8.61390890897742	8.61390890897742	True	4.050551920772601e-08	4.95491039508703e-08	7.533708381708852e-09	8.745981018974113e-10	True	True	1.5780967893321142e-09	5.266902753349008e-09	2.6202060012208875e-09	3.0418315644017405e-10	True	True
magnitude_g1.00	EX_ala__L_e	47	0.0	161.42590270782023	161.42590270782023	True	1.6252476827007244e-05	0.00014231180294466128	1.620229909354567	0.01003698837780187	False	False	5.561317193236478e-07	4.280805514511599e-06	1.6201799660306158	0.010036678989264382	True	False
magnitude_g1.00	EX_anth_e	47	0.0	8.613908908977407	8.613908908977407	True	3.584099915942523e-08	4.271295829326796e-08	5.898472507228511e-09	6.847614212731142e-10	True	True	1.4036031925093694e-09	4.776677849064607e-09	2.3772566177878357e-09	2.759788433924883e-10	True	True
magnitude_g1.00	EX_cala_e	47	0.0	16.576892935525013	16.576892935525013	True	2.0181408774431535e-08	2.1704795452875012e-08	1.3628816041757407e-09	8.221574510233008e-11	True	True	8.300387269398411e-10	2.9089835462650205e-09	1.4480763504018143e-09	8.735511268812763e-11	True	True
magnitude_g1.00	EX_chol_e	47	-10.0	5.802857235091036	15.802857235091036	True	1.0853603193688644e-06	1.6538886877803805e-06	3.4116060376732094e-07	2.1588539255404823e-08	True	True	4.2943426847616136e-08	1.4689741645312893e-07	5.6115696978054075e-08	3.550984239321378e-09	True	True
magnitude_g1.00	EX_cholp_e	47	0.0	6.071678091942436	6.071678091942436	True	5.2676248660088065e-08	5.670453751382694e-08	2.9341764571954283e-09	4.832562617391222e-10	True	True	2.1705967366221677e-09	7.749550168478674e-09	3.8579030092700496e-09	6.353932061038893e-10	True	True
magnitude_g1.00	EX_cit_e	47	0.0	62.319508811365665	62.319508811365665	True	1.5030289004867065e-06	2.7737778551079233e-06	9.741170067471677e-07	1.563101226769475e-08	True	True	4.554522261079795e-08	1.2548959340644304e-07	6.229345188432191e-08	9.995818817005984e-10	True	True
magnitude_g1.00	EX_cmp_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	2.3680753594524355e-10	7.566262953424681e-10	3.7831314767123406e-10	nan	True	True
magnitude_g1.00	EX_crn_e	47	-1.0	6.661338147750939e-16	1.0000000000000007	True	8.271651539236794e-06	0.00025810228163550275	0.16204953459391402	0.1620495345939139	False	False	1.4701577961739447e-07	1.210709538306463e-06	0.16205596899342703	0.16205596899342692	True	False
magnitude_g1.00	EX_cytd_e	47	0.0	10.811017131864224	10.811017131864224	True	1.212065071124384e-08	1.3069628052631009e-08	8.022861810200701e-10	7.421005546790082e-11	True	True	5.056336140539789e-10	1.7596074336253136e-09	8.75708078701339e-10	8.100145139168179e-11	True	True
magnitude_g1.00	EX_dhap_e	47	0.0	6.071678091942525	6.071678091942525	True	3.441828988613576e-08	3.7242437912895556e-08	2.177528121633415e-09	3.5863695154114364e-10	True	True	1.4243241319556356e-09	5.115861498634675e-09	2.5468929298278766e-09	4.194710080575177e-10	True	True
magnitude_g1.00	EX_duri_e	47	0.0	10.811017131864164	10.811017131864164	True	1.2259004988849077e-08	1.3291757801261882e-08	8.454053226151879e-10	7.81984999471935e-11	True	True	5.077133518911424e-10	1.7720911413844124e-09	8.820167584654805e-10	8.158499313314775e-11	True	True
magnitude_g1.00	EX_fum_e	47	0.0	75.07460134290349	75.07460134290349	True	4.344445653381907e-05	0.0006046258215199884	1.2706658731142468	0.01692537623091032	False	False	1.3112650317238116e-06	1.0613935671699437e-05	1.2706545242730805	0.0169252250633921	False	False
magnitude_g1.00	EX_glcur_e	47	0.0	18.283735368672975	18.283735368672975	True	3.88128370645519e-08	4.888921680530465e-08	7.847147340426335e-09	4.2918731770049006e-10	True	True	1.6410503580112082e-09	5.595721897862916e-09	2.7849100420112874e-09	1.5231625189581898e-10	True	True
magnitude_g1.00	EX_gln__L_e	47	-10.0	31.44223233881349	41.44223233881349	True	1.2713138019195258e-06	2.3598068317198795e-06	8.277435643577746e-07	1.997343090957328e-08	True	True	4.9310883735614045e-08	1.72942135279186e-07	8.600503420552741e-08	2.0752992624139555e-09	True	True
magnitude_g1.00	EX_glu__L_e	47	-10.0	65.0746013429071	75.0746013429071	True	6.881852768593281e-07	8.244323321804359e-07	1.395810986792867e-07	1.8592319663709282e-09	True	True	2.9096920126269825e-08	1.1225846563434061e-07	5.59137536271237e-08	7.447758979329741e-10	True	True
magnitude_g1.00	EX_gly_e	47	-10.0	136.67340860229515	146.67340860229515	True	1.9946295823989418e-05	0.00023567524324885625	1.6750547676615968	0.011420302995776873	False	False	9.751281652786124e-07	8.499222192703826e-06	1.6750550406916247	0.011420304857259677	True	False
magnitude_g1.00	EX_glyald_e	47	0.0	58.4051322937533	58.4051322937533	True	8.256613826031956e-08	8.99922422960169e-08	5.868350003814165e-09	1.0047661521078025e-10	True	True	3.4145913178645377e-09	1.2145566186237358e-08	6.041803808549375e-09	1.0344645361235787e-10	True	True
magnitude_g1.00	EX_glyc3p_e	47	0.0	6.071678091942356	6.071678091942356	True	3.352252509453168e-08	3.6212307077310804e-08	2.062475792619691e-09	3.39687934931329e-10	True	True	1.3964939432901386e-09	5.003109633665831e-09	2.4901384609201685e-09	4.101235973337912e-10	True	True
magnitude_g1.00	EX_hom__L_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	0.0	0.0	0.0	nan	True	True
magnitude_g1.00	EX_hxan_e	47	0.0	9.751113491485459	9.751113491485459	True	9.241780673735843e-09	9.999409762759555e-09	5.828775605821125e-10	5.977548729086922e-11	True	True	3.954878807048503e-10	1.35902916968419e-09	6.765000479981341e-10	6.937669719348923e-11	True	True
magnitude_g1.00	EX_icit_e	47	0.0	62.31950881136552	62.31950881136552	True	6.55981321202234e-07	1.497361290188565e-06	5.18266839422313e-07	8.31628569138841e-09	True	True	2.5930758589171185e-08	9.964527335895793e-08	4.96413102078118e-08	7.965613201167988e-10	True	True
magnitude_g1.00	EX_ins_e	47	0.0	7.422489374115665	7.422489374115665	True	7.011443099880987e-09	7.591965637384411e-09	4.471466092144721e-10	6.024213531026393e-11	True	True	2.908281512529895e-10	1.0346294551411467e-09	5.150478334299675e-10	6.939017457217063e-11	True	True
magnitude_g1.00	EX_lac__L_e	47	-1.0	108.03961591890912	109.03961591890912	True	6.217869409395392e-05	0.0009197723369815947	4.06365435231106	0.037267687693738116	False	False	2.589548009064491e-06	1.8010457784711775e-05	4.063813067403747	0.037269143266479725	False	False
magnitude_g1.00	EX_leu__L_e	47	-10.0	-1.7922337326704483	8.207766267329552	True	1.237454845122827e-06	2.2045235805734364e-06	6.239546057607015e-07	7.602002608728148e-08	True	True	4.3923472802172204e-08	1.4151862015587824e-07	7.025514925373955e-08	8.55959428735018e-09	True	True
magnitude_g1.00	EX_lys__L_e	47	-10.0	-1.9452265708841594	8.05477342911584	True	4.3507945406418e-06	9.496842347189727e-06	3.7830739829658455e-06	4.696685780497624e-07	True	True	1.2432831063959539e-07	3.2067584343487e-07	1.58375461190019e-07	1.966231112318247e-08	True	True
magnitude_g1.00	EX_mal__L_e	47	0.0	69.54957388179446	69.54957388179446	True	1.3451636507740356e-06	1.9748992373288466e-06	4.6095339212884666e-07	6.627695417836449e-09	True	True	6.083841754230683e-08	2.814854477859659e-07	1.4033953486962694e-07	2.0178345752074077e-09	True	True
magnitude_g1.00	EX_met__L_e	47	-10.0	-0.5026982632120784	9.497301736787922	True	4.553593973634392e-05	0.0005296743233085266	6.511721882427766	0.6856391491916621	False	False	2.5239997123425974e-06	2.123876555204518e-05	6.511718017440075	0.6856387422352658	False	False
magnitude_g1.00	EX_nac_e	47	0.0	12.871302969659121	12.871302969659121	True	1.5877917826179348e-07	1.7142632755664865e-07	1.13429722407553e-08	8.812606048893046e-10	True	True	6.582452306416837e-09	2.398465555710624e-08	1.1938654195613125e-08	9.275404536553539e-10	True	True
magnitude_g1.00	EX_ncam_e	47	-10.0	0.0	10.0	True	1.0984192913051654e-06	1.1125367223518786e-06	1.829477760141616e-08	1.8294777601416161e-09	True	True	4.225741419756148e-08	1.3947655440182523e-07	6.937802980197829e-08	6.937802980197829e-09	True	True
magnitude_g1.00	EX_orn_e	47	0.0	75.0746013429061	75.0746013429061	True	7.047188882847838e-07	1.118599568673293e-06	3.53158293856916e-07	4.704098157562663e-09	True	True	3.160898649274132e-08	1.2208670920138026e-07	6.071103299636845e-08	8.086760623485497e-10	True	True
magnitude_g1.00	EX_orot_e	47	0.0	16.576892935525226	16.576892935525226	True	2.4601413644321322e-08	2.6566544378911043e-08	1.6266322899784344e-09	9.812648825718532e-11	True	True	1.0033709262959496e-09	3.533813642253546e-09	1.7589985879456365e-09	1.061114766673797e-10	True	True
magnitude_g1.00	EX_phe__L_e	47	-10.0	-0.8524036882104298	9.14759631178957	True	1.825084369682851e-06	6.6312347130059734e-06	2.8491140241504453e-06	3.114604019504513e-07	True	True	5.3525615641886066e-08	1.689187986153584e-07	8.395560713303496e-08	9.177887203530354e-09	True	True
magnitude_g1.00	EX_pro__L_e	47	-10.0	73.71949939148459	83.71949939148459	True	2.367230273925978e-06	3.174627409174846e-06	6.801261458466712e-07	8.123867806068716e-09	True	True	8.550078787289535e-08	2.504642131473389e-07	7.723273443005496e-08	9.225178720778468e-10	True	True
magnitude_g1.00	EX_sbt__D_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	4.2858957520395935e-28	2.014371003458609e-26	1.0071855017293045e-26	nan	True	True
magnitude_g1.00	EX_ser__L_e	47	-10.0	57.234337439573	67.234337439573	True	9.762350024348198e-08	1.1172317293528522e-07	1.0442187559078775e-08	1.553103363064106e-10	True	True	4.0588652817003555e-09	1.493239665251167e-08	7.43461114893762e-09	1.1057759222539365e-10	True	True
magnitude_g1.00	EX_sprm_e	47	0.0	3.3387831585263967	3.3387831585263967	True	5.1842886374340665e-09	5.782057985589706e-09	4.930679160179303e-10	1.4767892750350112e-10	True	True	2.298754534999181e-10	8.031387698778818e-10	3.9555159070545633e-10	1.1847178206087415e-10	True	True
magnitude_g1.00	EX_srtn_e	47	0.0	8.613908908977418	8.613908908977418	True	3.8415814239834234e-08	4.855657886432017e-08	7.73464398058913e-09	8.979249795093702e-10	True	True	1.4896190281002824e-09	5.021936876270877e-09	2.4990383678524746e-09	2.9011664672329843e-10	True	True
magnitude_g1.00	EX_succ_e	47	0.0	115.44565627115206	115.44565627115206	True	2.679805949034691e-05	0.00017714324241602242	1.2922375089639164	0.011193470163388251	False	False	1.1262915452101894e-06	1.2675751341006958e-05	1.2922745865672614	0.011193791332711919	False	False
magnitude_g1.00	EX_taur_e	47	0.0	16.909696464552507	16.909696464552507	True	3.1713382947064855e-08	3.846349557158936e-08	5.282544705549517e-09	3.123973701493235e-10	True	True	1.2522889032837795e-09	4.277783996262558e-09	2.1291236585298713e-09	1.2591140609727177e-10	True	True
magnitude_g1.00	EX_tchola_e	47	0.0	1.442357719857035	1.442357719857035	True	6.748843176187963e-09	8.165498816088402e-09	1.1194983508404333e-09	7.761586015925348e-10	True	True	4.719870651768173e-10	1.0292749870142963e-09	5.108178245267666e-10	3.541547408762081e-10	True	True
magnitude_g1.00	EX_thr__L_e	47	-10.0	-1.0272564007096072	8.972743599290393	True	1.3592122800893191e-06	2.204534702343608e-06	5.84959571447996e-07	6.519294405049726e-08	True	True	4.857796411463919e-08	1.4638761491880814e-07	7.269204127524631e-08	8.101428562050424e-09	True	True
magnitude_g1.00	EX_thym_e	47	0.0	12.751456104250083	12.751456104250083	True	1.552767764692661e-08	1.6913289184330973e-08	1.1481459084619327e-09	9.004037649310133e-11	True	True	6.346557844848008e-10	2.2438586936305585e-09	1.116937345895069e-09	8.759292560500535e-11	True	True
magnitude_g1.00	EX_thymd_e	47	0.0	9.041941601195715	9.041941601195715	True	1.032521789201632e-08	1.122620345458113e-08	7.453133939448899e-10	8.242846800142227e-11	True	True	4.2663138415604496e-10	1.4994445222989595e-09	7.463731301267092e-10	8.254567028258711e-11	True	True
magnitude_g1.00	EX_ump_e	47	0.0	6.071678091942417	6.071678091942417	True	7.77308822787715e-09	8.362762251339548e-09	4.832248178073955e-10	7.958669917772354e-11	True	True	3.896896046956546e-10	1.1352304295575137e-09	5.63519706795765e-10	9.28111962232647e-11	True	True
magnitude_g1.00	EX_ura_e	47	0.0	16.576892935525386	16.576892935525386	True	2.1744600001520165e-08	2.3572180836378406e-08	1.6008197476958555e-09	9.656934830442152e-11	True	True	8.857320100511038e-10	3.1084357034324636e-09	1.5473820634800094e-09	9.334572344156646e-11	True	True
magnitude_g1.00	EX_urate_e	47	0.0	9.751113491485452	9.751113491485452	True	8.810680745664283e-09	9.543227690195616e-09	5.520532266445572e-10	5.661437815554122e-11	True	True	3.879273766612763e-10	1.303490495309332e-09	6.485263723680958e-10	6.650792988250837e-11	True	True
magnitude_g1.00	EX_uri_e	47	0.0	10.811017131864261	10.811017131864261	True	1.2456458789314992e-08	1.3489078740716711e-08	8.702017990223829e-10	8.049213024161811e-11	True	True	5.112474348468074e-10	1.809907644999001e-09	9.009343490771286e-10	8.333483686948618e-11	True	True
magnitude_g1.00	EX_val__L_e	47	-10.0	-1.158392649860927	8.841607350139073	True	1.0922527726153054e-06	1.3857966738584082e-06	2.2680617739467834e-07	2.565214314692575e-08	True	True	4.105794510052422e-08	1.415221573264347e-07	7.038307359152896e-08	7.960438730681913e-09	True	True
magnitude_g1.00	EX_xan_e	47	0.0	9.751113491485343	9.751113491485343	True	9.059930167088446e-09	9.81857061541142e-09	5.720010179249795e-10	5.866007183943144e-11	True	True	3.8549094954391305e-10	1.3370555878072843e-09	6.655392966010418e-10	6.825264593445555e-11	True	True
magnitude_g1.25	EX_4abut_e	47	0.0	179.01124760682112	179.01124760682112	True	2.819753416728595e-07	3.625979985728971e-07	7.320764108875781e-08	4.0895553808747533e-10	True	True	1.279302568096407e-08	5.0441298854847465e-08	2.519641623844385e-08	1.407532575482914e-10	True	True
magnitude_g1.25	EX_L2aadp_e	47	0.0	10.92607639877498	10.92607639877498	True	9.504777450244616e-08	1.0469097580729742e-07	7.935691368827444e-09	7.263075123396708e-10	True	True	4.139488519091909e-09	1.3880496790167867e-08	6.933612879383458e-09	6.345931170828027e-10	True	True
magnitude_g1.25	EX_Lkynr_e	47	0.0	8.61390890897742	8.61390890897742	True	3.938110563582416e-08	4.7366177775836945e-08	6.708579847618911e-09	7.788078465314656e-10	True	True	1.6144913060616733e-09	4.667280800912559e-09	2.331084882022061e-09	2.7061870593878735e-10	True	True
magnitude_g1.25	EX_ala__L_e	47	0.0	161.42590270782023	161.42590270782023	True	1.4399969417577581e-05	0.00015694725672865673	1.6416739789584724	0.010169829943152872	False	False	4.2139301916435254e-07	1.845276866418999e-06	1.641598104251468	0.010169359915073539	True	False
magnitude_g1.25	EX_anth_e	47	0.0	8.613908908977407	8.613908908977407	True	3.501617279792858e-08	4.11824671979904e-08	5.327305009763332e-09	6.184538362381821e-10	True	True	1.4349808864944042e-09	4.222405249100227e-09	2.1090952361921865e-09	2.4484763636101253e-10	True	True
magnitude_g1.25	EX_cala_e	47	0.0	16.576892935525013	16.576892935525013	True	2.0046125973201532e-08	2.1420095951371772e-08	1.249097544484319e-09	7.53517290207894e-11	True	True	8.58436227997487e-10	2.62230768713216e-09	1.3097208757009524e-09	7.900882757673862e-11	True	True
magnitude_g1.25	EX_chol_e	47	-10.0	5.802857235091036	15.802857235091036	True	1.1596445028352473e-06	1.7012240873803819e-06	3.498351732744709e-07	2.2137463375777664e-08	True	True	4.805036763749416e-08	1.4407048976039505e-07	5.7103855866103004e-08	3.613514633246261e-09	True	True
magnitude_g1.25	EX_cholp_e	47	0.0	6.071678091942436	6.071678091942436	True	5.268848485388485e-08	5.6606834031106576e-08	2.8131051209775573e-09	4.6331591997783195e-10	True	True	2.2459815867506526e-09	7.230826066932857e-09	3.6119878818584384e-09	5.948912025905675e-10	True	True
magnitude_g1.25	EX_cit_e	47	0.0	62.319508811365665	62.319508811365665	True	1.2835675271695e-06	2.0538225957056962e-06	6.343287905703529e-07	1.0178655170251689e-08	True	True	4.356248676385348e-08	9.609310123950694e-08	4.797814699598985e-08	7.698736384655158e-10	True	True
magnitude_g1.25	EX_cmp_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	2.3890400700021927e-10	7.588787142027407e-10	3.7943935710137036e-10	nan	True	True
magnitude_g1.25	EX_crn_e	47	-1.0	6.661338147750939e-16	1.0000000000000007	True	4.499964788728782e-06	6.174137322717543e-05	0.1620506898244841	0.16205068982448398	False	False	1.9151243214998024e-07	1.3194962976137425e-06	0.16205592161818363	0.16205592161818352	True	False
