scenario	context	arm_a	arm_b	relative_l1_full_vector	relative_l1_panel_exchanges	reactions_differing	panel_exchanges_differing	max_abs_difference_full	max_abs_difference_panel
lower_task	LC:A549/ATCC	magnitude_g0.50	magnitude_g0.80	0.0770453754949227	0.034295216161305014	109	8	2.8049308981045247	0.891973209628329
lower_task	LC:A549/ATCC	magnitude_g0.50	magnitude_g1.00	0.11091300832341909	0.03911150217275275	114	8	5.518690313239664	1.4681895747062121
lower_task	LC:A549/ATCC	magnitude_g0.50	magnitude_g1.25	0.11402798905355574	0.02793436213925881	118	7	5.835903208098294	0.9036897662188679
lower_task	LC:A549/ATCC	magnitude_g0.50	magnitude_g2.00	0.13930270818284687	0.03511587454691612	129	7	6.847321372036229	1.0882223841686915
lower_task	LC:A549/ATCC	magnitude_g0.50	ordinal	0.7678095208991754	0.48217785300375504	185	10	20.773837294476575	14.082524858842849
lower_task	LC:A549/ATCC	magnitude_g0.80	magnitude_g1.00	0.05227208206994413	0.023161754714615655	95	7	2.941270214430247	0.5762163650778831
lower_task	LC:A549/ATCC	magnitude_g0.80	magnitude_g1.25	0.06249212605614769	0.022065889204532563	117	8	3.2584831092888775	0.48854844792782615
lower_task	LC:A549/ATCC	magnitude_g0.80	magnitude_g2.00	0.0869635559195068	0.024082080950810426	128	8	4.539783444974868	0.41305326357090255
lower_task	LC:A549/ATCC	magnitude_g0.80	ordinal	0.7909107105021072	0.4952367335500849	184	9	21.493979775987768	14.974498068471178
lower_task	LC:A549/ATCC	magnitude_g1.00	magnitude_g1.25	0.03468150320280601	0.017972782823732228	110	8	1.250953346331859	0.5644998084873443
lower_task	LC:A549/ATCC	magnitude_g1.00	magnitude_g2.00	0.04876381444445491	0.01631599078199005	118	8	4.539783444974868	0.3799671905375206
lower_task	LC:A549/ATCC	magnitude_g1.00	ordinal	0.792512068647924	0.5009621263301841	187	9	20.344016820106738	15.55071443354906
lower_task	LC:A549/ATCC	magnitude_g1.25	magnitude_g2.00	0.0334645355047243	0.009693745976950413	69	5	4.539711567034685	0.2276680515380174
lower_task	LC:A549/ATCC	magnitude_g1.25	ordinal	0.7975781520369586	0.49717882418549564	178	8	20.641945431924213	14.986214625061717
lower_task	LC:A549/ATCC	magnitude_g2.00	ordinal	0.798292661621445	0.4990071093120598	186	9	20.13748475562505	15.17074724301154
lower_task	LC:EKVX	magnitude_g0.50	magnitude_g0.80	0.030350289741030247	0.016330632022159963	107	8	1.0888329303493534	0.933542171651558
lower_task	LC:EKVX	magnitude_g0.50	magnitude_g1.00	0.05122332170938501	0.017729117446245075	109	8	4.899851673835566	0.9430086056952951
lower_task	LC:EKVX	magnitude_g0.50	magnitude_g1.25	0.15483697383084324	0.06015653416571949	124	8	4.495410712050209	2.196758732850249
lower_task	LC:EKVX	magnitude_g0.50	magnitude_g2.00	0.21571252480277248	0.18009741594151527	130	9	4.901784708430881	3.246140814553568
lower_task	LC:EKVX	magnitude_g0.50	ordinal	0.6851735341674995	0.4439684031019562	154	9	21.410317630125785	14.367773809050359
lower_task	LC:EKVX	magnitude_g0.80	magnitude_g1.00	0.027652290134996007	0.0016694873529729155	92	8	3.9223807625862457	0.03191160185805697
lower_task	LC:EKVX	magnitude_g0.80	magnitude_g1.25	0.15446820893974045	0.07621035984234918	110	8	4.436592864803865	3.130300904501807
lower_task	LC:EKVX	magnitude_g0.80	magnitude_g2.00	0.21287417922326254	0.18839803059398819	118	9	5.807657297413907	3.273062429944343
lower_task	LC:EKVX	magnitude_g0.80	ordinal	0.6981612770034946	0.45799398010628606	174	12	21.13601566809382	14.556340648679562
lower_task	LC:EKVX	magnitude_g1.00	magnitude_g1.25	0.1486778554576898	0.07534624891940349	90	6	4.435337550701239	3.139767338545544
lower_task	LC:EKVX	magnitude_g1.00	magnitude_g2.00	0.22365334791519906	0.18781464238298923	102	7	9.73003806000015	3.2833435282745054
lower_task	LC:EKVX	magnitude_g1.00	ordinal	0.7055035315729713	0.4594782929437609	177	12	21.167112605665444	14.545618900533182
lower_task	LC:EKVX	magnitude_g1.25	magnitude_g2.00	0.15428770698734018	0.1646816131266415	83	7	6.846873676375661	3.2582566551347227
lower_task	LC:EKVX	magnitude_g1.25	ordinal	0.681808447496873	0.40041724021906794	188	11	18.371862238797494	14.379734959517382
lower_task	LC:EKVX	magnitude_g2.00	ordinal	0.7015541414863476	0.4305122588930805	190	12	17.356430338156105	15.251362954329911
lower_task	LC:NCI-H322M	magnitude_g0.50	magnitude_g0.80	0.09381741002970886	0.06010574477769207	120	10	2.1058118696682055	1.0965756624018876
lower_task	LC:NCI-H322M	magnitude_g0.50	magnitude_g1.00	0.1106013961647087	0.06010578700052918	124	10	5.0208181379024985	1.0965779022123527
lower_task	LC:NCI-H322M	magnitude_g0.50	magnitude_g1.25	0.0896894267209831	0.06010583866408119	124	10	2.105820938740264	1.0965806436757468
lower_task	LC:NCI-H322M	magnitude_g0.50	magnitude_g2.00	0.16263318041583483	0.12303294687304418	127	10	5.197392044704492	2.0419303459021148
lower_task	LC:NCI-H322M	magnitude_g0.50	ordinal	0.7404100170334063	0.5554760268423466	195	12	17.779102434911294	13.880376399597058
lower_task	LC:NCI-H322M	magnitude_g0.80	magnitude_g1.00	0.040149042568873354	0.015742454022463156	58	4	3.873456071230685	0.6012979744800138
lower_task	LC:NCI-H322M	magnitude_g0.80	magnitude_g1.25	0.01742621077944158	0.01574253446157525	64	5	0.9718874959192998	0.6012990993478748
lower_task	LC:NCI-H322M	magnitude_g0.80	magnitude_g2.00	0.09882539164811231	0.08199057814637206	76	5	3.7707531702219717	2.5199138817428413
lower_task	LC:NCI-H322M	magnitude_g0.80	ordinal	0.7322498336035906	0.5553513901148864	190	11	18.67848135761281	13.151524865843896
lower_task	LC:NCI-H322M	magnitude_g1.00	magnitude_g1.25	0.024352087184736897	1.094907512275121e-07	57	5	3.873455160076974	2.741463394073662e-06
lower_task	LC:NCI-H322M	magnitude_g1.00	magnitude_g2.00	0.09779505867300678	0.0661260750781273	79	5	3.873455160076974	1.9186159072628275
lower_task	LC:NCI-H322M	magnitude_g1.00	ordinal	0.7267152509383592	0.5713117899460719	194	11	18.077183383132862	13.75282284032391
lower_task	LC:NCI-H322M	magnitude_g1.25	magnitude_g2.00	0.09012775280421352	0.06612599618152365	80	5	4.050027943585593	1.9186147823949664
lower_task	LC:NCI-H322M	magnitude_g1.25	ordinal	0.7354930661093505	0.5713117833779846	193	11	18.07718225826497	13.752823965191771
lower_task	LC:NCI-H322M	magnitude_g2.00	ordinal	0.7443121842253896	0.6114073697968163	200	11	16.67452453435423	15.671438747586738
lower_task	LC:NCI-H460	magnitude_g0.50	magnitude_g0.80	0.05103761846811649	0.018555437780951613	97	7	2.7606999039125593	0.5543810949411014
lower_task	LC:NCI-H460	magnitude_g0.50	magnitude_g1.00	0.060213508165171015	0.018554906044441186	108	7	2.7606999039125593	0.5543557555764256
lower_task	LC:NCI-H460	magnitude_g0.50	magnitude_g1.25	0.05530746178907455	0.008982787286827556	116	8	2.7606999039125593	0.28308724921491724
lower_task	LC:NCI-H460	magnitude_g0.50	magnitude_g2.00	0.07929502266731402	0.020192846856303338	117	9	4.520697063592278	0.378063401671481
lower_task	LC:NCI-H460	magnitude_g0.50	ordinal	0.7498812329036735	0.45724165351543694	170	9	21.247979303935477	14.401157635300315
lower_task	LC:NCI-H460	magnitude_g0.80	magnitude_g1.00	0.012526114535753198	5.620991534178897e-07	76	4	2.1491706183519077	2.5339364675858178e-05
lower_task	LC:NCI-H460	magnitude_g0.80	magnitude_g1.25	0.03594125100886619	0.013180925639086788	87	5	1.6842428507187348	0.6734152930418293
lower_task	LC:NCI-H460	magnitude_g0.80	magnitude_g2.00	0.044479398877382094	0.016114803358468086	88	6	4.520697063592278	0.49167246234859086
lower_task	LC:NCI-H460	magnitude_g0.80	ordinal	0.7490017318283735	0.461918497001007	150	7	20.141866544674595	14.955538730241416
lower_task	LC:NCI-H460	magnitude_g1.00	magnitude_g1.25	0.040731237835307715	0.013180364314209103	82	5	2.509869951001127	0.6733899536771535
lower_task	LC:NCI-H460	magnitude_g1.00	magnitude_g2.00	0.05341645117740867	0.016114387341950042	87	6	4.520697063592278	0.491647122983915
lower_task	LC:NCI-H460	magnitude_g1.00	ordinal	0.7454412785622494	0.46191807494019677	155	7	20.141884219709574	14.95551339087674
lower_task	LC:NCI-H460	magnitude_g1.25	magnitude_g2.00	0.037974284368348224	0.014616821838439788	62	6	4.541577742701189	0.32784844334210506
lower_task	LC:NCI-H460	magnitude_g1.25	ordinal	0.7714662931340703	0.45101722901696845	164	8	20.658293276397902	14.282123437199587
lower_task	LC:NCI-H460	magnitude_g2.00	ordinal	0.7702722458508489	0.45880775064023743	164	9	20.15861942384415	14.463866267892826
lower_task	LC:NCI-H522	magnitude_g0.50	magnitude_g0.80	0.0654155537767944	0.030227323680196767	121	9	1.3652277622493723	0.7608727194925966
lower_task	LC:NCI-H522	magnitude_g0.50	magnitude_g1.00	0.12246373673151578	0.06972409586448351	131	10	2.441260300077706	1.391586103314601
lower_task	LC:NCI-H522	magnitude_g0.50	magnitude_g1.25	0.20662272702431128	0.14132862083327516	134	10	5.035209141564137	2.519862670558038
lower_task	LC:NCI-H522	magnitude_g0.50	magnitude_g2.00	0.2397525786521654	0.14916677262566055	137	9	7.265057499260022	2.60266502292941
lower_task	LC:NCI-H522	magnitude_g0.50	ordinal	0.7693138053105295	0.6112416050932842	192	11	16.617400477422667	15.909969135250131
lower_task	LC:NCI-H522	magnitude_g0.80	magnitude_g1.00	0.05994856307085271	0.0434328408147819	110	10	1.294644384242325	0.7683137932055502
lower_task	LC:NCI-H522	magnitude_g0.80	magnitude_g1.25	0.15560516549031345	0.11832543113297622	118	10	4.998435898222813	1.9321013423263356
lower_task	LC:NCI-H522	magnitude_g0.80	magnitude_g2.00	0.19164362054013073	0.12617140990105188	126	10	7.228284255918698	2.0967502340248725
lower_task	LC:NCI-H522	magnitude_g0.80	ordinal	0.7881187509656651	0.6102448788054909	205	13	17.36508356231444	15.78207128574386
lower_task	LC:NCI-H522	magnitude_g1.00	magnitude_g1.25	0.11693536642716454	0.09453850407186917	70	6	4.743009653598196	2.313651793534241
lower_task	LC:NCI-H522	magnitude_g1.00	magnitude_g2.00	0.16053714994634394	0.11098005966090502	84	7	6.972858011294081	2.8650640272304226
lower_task	LC:NCI-H522	magnitude_g1.00	ordinal	0.7807092180273377	0.5911119324748021	187	11	18.303925984413805	15.01375749253831
lower_task	LC:NCI-H522	magnitude_g1.25	magnitude_g2.00	0.04623544332888722	0.01719442186818433	76	7	4.151946526050523	0.5514122336961815
lower_task	LC:NCI-H522	magnitude_g1.25	ordinal	0.7785612196642374	0.6356793037490238	188	11	17.412407132426324	17.32740928607255
lower_task	LC:NCI-H522	magnitude_g2.00	ordinal	0.7868012065167033	0.6491606637454455	192	12	17.963819366122507	17.878821519768735
lower_task	LE:CCRF-CEM	magnitude_g0.50	magnitude_g0.80	0.11955217972344488	0.0614196497580526	125	9	5.841036988122372	1.0402504614583599
lower_task	LE:CCRF-CEM	magnitude_g0.50	magnitude_g1.00	0.13113772390710812	0.06800354136747602	129	9	5.841036988122372	1.0686840402327809
lower_task	LE:CCRF-CEM	magnitude_g0.50	magnitude_g1.25	0.20823740115709752	0.1168296089772525	138	10	5.9259376739412986	2.4878806876780795
lower_task	LE:CCRF-CEM	magnitude_g0.50	magnitude_g2.00	0.24996047114107037	0.14182176028949123	137	9	10.000000000000002	2.6535587434227312
lower_task	LE:CCRF-CEM	magnitude_g0.50	ordinal	0.8172818785156776	0.5401506070775487	182	11	22.484106537528856	15.344674601245044
lower_task	LE:CCRF-CEM	magnitude_g0.80	magnitude_g1.00	0.01671414001937045	0.010094164896914608	85	7	0.7528252079339256	0.2565876324627031
lower_task	LE:CCRF-CEM	magnitude_g0.80	magnitude_g1.25	0.13632727306979117	0.06738246417593122	130	10	5.271883475155301	1.7383189435120503
lower_task	LE:CCRF-CEM	magnitude_g0.80	magnitude_g2.00	0.2112051990277229	0.12587432584897423	131	9	8.82371286127514	2.932430469820712
lower_task	LE:CCRF-CEM	magnitude_g0.80	ordinal	0.8379732725922987	0.5465295488877554	203	12	23.566439474175695	14.555754719092986
lower_task	LE:CCRF-CEM	magnitude_g1.00	magnitude_g1.25	0.13193322153850892	0.06286657109479926	123	10	5.215016317606527	1.6814517859632758
lower_task	LE:CCRF-CEM	magnitude_g1.00	magnitude_g2.00	0.21258105756918685	0.12972904419293563	127	9	8.82371286127514	3.13218037886797
lower_task	LE:CCRF-CEM	magnitude_g1.00	ordinal	0.8435620924594208	0.5487957712746282	205	12	23.779641280785082	14.356004810045729
lower_task	LE:CCRF-CEM	magnitude_g1.25	magnitude_g2.00	0.09928113862648646	0.08205724354618509	83	7	5.244088925728791	2.988539065718367
lower_task	LE:CCRF-CEM	magnitude_g1.25	ordinal	0.842949339966496	0.5594491525670233	198	11	22.13488373219145	14.499646123195332
lower_task	LE:CCRF-CEM	magnitude_g2.00	ordinal	0.8542011775413358	0.613648176798685	206	12	19.312035967162288	17.488185188913697
lower_task	LE:HL-60(TB)	magnitude_g0.50	magnitude_g0.80	0.0818885156536529	0.021116770641873187	116	7	4.338417949040746	0.6972269318527147
lower_task	LE:HL-60(TB)	magnitude_g0.50	magnitude_g1.00	0.12320486479622575	0.07938442503131089	128	8	4.448694534123354	2.4507223960053857
lower_task	LE:HL-60(TB)	magnitude_g0.50	magnitude_g1.25	0.20621629432997535	0.11982853612345773	128	8	5.8251048744582326	2.589140895067123
lower_task	LE:HL-60(TB)	magnitude_g0.50	magnitude_g2.00	0.2651473537511273	0.11600458674563573	143	9	6.331743931730011	2.2057272217767636
lower_task	LE:HL-60(TB)	magnitude_g0.50	ordinal	0.8107100878005352	0.5076342648458925	191	11	24.429545630058136	13.944729001417265
lower_task	LE:HL-60(TB)	magnitude_g0.80	magnitude_g1.00	0.09638580001862074	0.06223018906166735	110	8	4.338417949040746	1.9063587276204697
lower_task	LE:HL-60(TB)	magnitude_g0.80	magnitude_g1.25	0.17590310607645698	0.10261312113891073	126	8	5.8251048744582326	2.044777226682207
lower_task	LE:HL-60(TB)	magnitude_g0.80	magnitude_g2.00	0.22272403688786002	0.09443141595015873	135	9	6.331743931730011	1.6613635533918476
lower_task	LE:HL-60(TB)	magnitude_g0.80	ordinal	0.8139686422648122	0.5200093743727633	186	11	25.206558307305922	14.489092669802181
lower_task	LE:HL-60(TB)	magnitude_g1.00	magnitude_g1.25	0.09922147195529038	0.04705375846756544	84	5	2.6868648397845565	1.392648722773453
lower_task	LE:HL-60(TB)	magnitude_g1.00	magnitude_g2.00	0.18078820962770162	0.07985879824362715	102	6	4.434447731206563	2.3673282771703947
lower_task	LE:HL-60(TB)	magnitude_g1.00	ordinal	0.8386580790760008	0.5638213639973246	163	8	23.048635711361747	16.39545139742265
lower_task	LE:HL-60(TB)	magnitude_g1.25	magnitude_g2.00	0.10912952150621963	0.06227612028338524	83	6	4.33935721106113	2.105681694670692
lower_task	LE:HL-60(TB)	magnitude_g1.25	ordinal	0.8336677220633533	0.5567516467620298	168	8	21.6843489556164	16.53386989648439
lower_task	LE:HL-60(TB)	magnitude_g2.00	ordinal	0.8257335389591022	0.5219231004080921	172	9	20.2598099324611	16.150456223194027
lower_task	LE:K-562	magnitude_g0.50	magnitude_g0.80	0.14057759481420787	0.10892445545572438	102	7	7.988775239418792	2.9304415634715295
lower_task	LE:K-562	magnitude_g0.50	magnitude_g1.00	0.1628775751431377	0.09929954969132482	104	7	7.988775239418792	2.490070499110452
lower_task	LE:K-562	magnitude_g0.50	magnitude_g1.25	0.16946003897962308	0.09095067829519224	106	7	7.988775239418792	1.7979459543927425
lower_task	LE:K-562	magnitude_g0.50	magnitude_g2.00	0.1904891072964868	0.11758493356816398	112	7	7.988775239418792	2.7985877190955954
lower_task	LE:K-562	magnitude_g0.50	ordinal	0.7842161196987095	0.49097253379212374	174	10	24.290535997423888	12.858651122833876
lower_task	LE:K-562	magnitude_g0.80	magnitude_g1.00	0.039199833250517124	0.014056176544439119	60	5	3.6322320417807727	0.44037106436107765
lower_task	LE:K-562	magnitude_g0.80	magnitude_g1.25	0.08095900173924324	0.04497650284085818	68	5	4.002576302266361	1.132495609078787
lower_task	LE:K-562	magnitude_g0.80	magnitude_g2.00	0.07949241688730899	0.03269841184986384	75	5	3.423771365211598	0.8129793315566047
lower_task	LE:K-562	magnitude_g0.80	ordinal	0.7752874066844209	0.5659904642424218	174	10	20.636613480408244	14.731282498621772
lower_task	LE:K-562	magnitude_g1.00	magnitude_g1.25	0.07721448795018357	0.030870952636040446	68	5	4.002576302266361	0.6921245447177093
lower_task	LE:K-562	magnitude_g1.00	magnitude_g2.00	0.07566330151259482	0.03541714018847996	75	5	3.8089851651030955	0.8641532947783439
lower_task	LE:K-562	magnitude_g1.00	ordinal	0.7651049511533147	0.5552723691206799	174	10	20.584474805138235	14.402473363167324
lower_task	LE:K-562	magnitude_g1.25	magnitude_g2.00	0.037288170384506124	0.026608771589364328	66	5	4.002576302266361	1.0006742561479278
lower_task	LE:K-562	magnitude_g1.25	ordinal	0.7715118402378317	0.5422274350824763	174	10	20.72099576650783	14.26595240179774
lower_task	LE:K-562	magnitude_g2.00	ordinal	0.7718028475873593	0.5693919735741003	180	10	20.23627856884413	15.266626657945668
lower_task	LE:MOLT-4	magnitude_g0.50	magnitude_g0.80	0.14292578983619456	0.06384991941038097	131	9	5.921806863437018	0.8496539737591204
lower_task	LE:MOLT-4	magnitude_g0.50	magnitude_g1.00	0.17571173110706137	0.08407843596563538	139	9	6.738660572870475	1.766726574358784
lower_task	LE:MOLT-4	magnitude_g0.50	magnitude_g1.25	0.23632030348177147	0.1328579125460515	137	10	6.738660572870475	2.5328089223861117
lower_task	LE:MOLT-4	magnitude_g0.50	magnitude_g2.00	0.245917673722089	0.12679535440355091	136	9	6.738660572870475	2.6984150863230614
lower_task	LE:MOLT-4	magnitude_g0.50	ordinal	0.7687362132238035	0.5975101103361119	204	12	21.37389495880619	15.44021400619285
lower_task	LE:MOLT-4	magnitude_g0.80	magnitude_g1.00	0.05021423143906876	0.031353905617598495	116	9	7.4437444275027564	1.009889203163197
lower_task	LE:MOLT-4	magnitude_g0.80	magnitude_g1.25	0.16734636369977135	0.08707105377253384	131	10	8.860168150111846	1.7383202784681906
lower_task	LE:MOLT-4	magnitude_g0.80	magnitude_g2.00	0.17582826471593288	0.08425565612726114	135	9	7.4437444275027564	1.9039264424051403
lower_task	LE:MOLT-4	magnitude_g0.80	ordinal	0.7952901799933629	0.578687899326716	204	12	22.277165383278447	14.636365054247078
lower_task	LE:MOLT-4	magnitude_g1.00	magnitude_g1.25	0.14316835629368657	0.06304003722395789	100	7	8.860168150111846	1.6703717921419052
lower_task	LE:MOLT-4	magnitude_g1.00	magnitude_g2.00	0.15558775289932797	0.07155648439535227	103	6	6.512091099042571	1.835977956078855
lower_task	LE:MOLT-4	magnitude_g1.00	ordinal	0.7928895098645352	0.588788123448809	191	11	22.925060111334783	13.979358687738559
lower_task	LE:MOLT-4	magnitude_g1.25	magnitude_g2.00	0.0553952677580268	0.017192608223422622	80	7	4.151983110129307	0.551343269001368
lower_task	LE:MOLT-4	magnitude_g1.25	ordinal	0.7808198727571577	0.599792382218803	185	10	21.21674058041936	14.209120503247647
lower_task	LE:MOLT-4	magnitude_g2.00	ordinal	0.7905589836425617	0.613592632462276	194	11	20.831019208494713	14.760463772249015
lower_task	ME:LOX IMVI	magnitude_g0.50	magnitude_g0.80	0.06190346499513726	0.011741137939240276	96	5	3.9739936651861663	0.3776464687506307
lower_task	ME:LOX IMVI	magnitude_g0.50	magnitude_g1.00	0.06028902427961584	0.011741279308394966	91	5	3.9739936651861663	0.3776401518766317
lower_task	ME:LOX IMVI	magnitude_g0.50	magnitude_g1.25	0.10590660550541837	0.03442586570383173	97	5	3.9739936651861663	0.9439839062266717
lower_task	ME:LOX IMVI	magnitude_g0.50	magnitude_g2.00	0.22653783558869126	0.2313246003151268	107	6	6.689349038683416	5.060284481033088
lower_task	ME:LOX IMVI	magnitude_g0.50	ordinal	0.7919946437374589	0.5409793313525098	173	9	24.76997012155674	13.329566850351041
lower_task	ME:LOX IMVI	magnitude_g0.80	magnitude_g1.00	0.003521525949983633	8.530775109515922e-07	59	5	0.32785978667959226	2.7139229947792387e-05
lower_task	ME:LOX IMVI	magnitude_g0.80	magnitude_g1.25	0.07178690750687217	0.0326968995744695	73	5	2.001421008309171	0.812991106030406
lower_task	ME:LOX IMVI	magnitude_g0.80	magnitude_g2.00	0.2141283604158138	0.23075744377900467	83	6	8.009979495350757	4.929291680836823
lower_task	ME:LOX IMVI	magnitude_g0.80	ordinal	0.7985863734363403	0.5366454192016078	170	9	24.818239133303507	13.49799701919755
lower_task	ME:LOX IMVI	magnitude_g1.00	magnitude_g1.25	0.07259823004185446	0.032696591888993154	71	5	2.001421008309171	0.8129834084680603
lower_task	ME:LOX IMVI	magnitude_g1.00	magnitude_g2.00	0.2160461605783655	0.23075714518231544	86	6	7.730699517143002	4.929283983274477
lower_task	ME:LOX IMVI	magnitude_g1.00	ordinal	0.7985860977411157	0.5366447497394167	170	9	24.818215125438318	13.497976196841973
lower_task	ME:LOX IMVI	magnitude_g1.25	magnitude_g2.00	0.1668571000100067	0.20207219666579346	74	6	6.430668459916702	4.548240471755552
lower_task	ME:LOX IMVI	magnitude_g1.25	ordinal	0.7929925654810892	0.5398288540373659	172	9	23.015792482856906	14.033414355288485
lower_task	ME:LOX IMVI	magnitude_g2.00	ordinal	0.8021945893957731	0.4813940381892956	174	9	21.549267394654425	15.658029811784365
lower_task	ME:M14	magnitude_g0.50	magnitude_g0.80	0.08018686284032989	0.03138046666267732	124	10	1.5456553658573884	0.8736497992811723
lower_task	ME:M14	magnitude_g0.50	magnitude_g1.00	0.168129334004167	0.08538031903889794	123	10	4.665905395680749	1.737596118475441
lower_task	ME:M14	magnitude_g0.50	magnitude_g1.25	0.15486951290963233	0.08918314648069747	121	10	3.367329793238478	1.9013987395499132
lower_task	ME:M14	magnitude_g0.50	magnitude_g2.00	0.25264046865903594	0.1546921516859989	137	11	9.17840216773924	2.65133620152631
lower_task	ME:M14	magnitude_g0.50	ordinal	0.7216538233033877	0.562135050604765	197	13	14.861909694483495	14.861909694483494
lower_task	ME:M14	magnitude_g0.80	magnitude_g1.00	0.09736742292094303	0.0540833085104493	112	10	4.287754444535873	0.9195243575251713
lower_task	ME:M14	magnitude_g0.80	magnitude_g1.25	0.09040706876396278	0.05784156745407671	118	10	2.1468784917603316	1.1191295514916302
lower_task	ME:M14	magnitude_g0.80	magnitude_g2.00	0.2028169592469851	0.12618365636042214	130	11	8.998008265260513	2.195670231449755
lower_task	ME:M14	magnitude_g0.80	ordinal	0.7421340671311797	0.5605652568262169	195	13	14.786085994591907	14.786085994591904
lower_task	ME:M14	magnitude_g1.00	magnitude_g1.25	0.04433453664374162	0.007952988631933267	67	5	5.137885557035592	0.19960519396645893
lower_task	ME:M14	magnitude_g1.00	magnitude_g2.00	0.1391406087827404	0.09760998782420276	88	7	4.924306167948057	2.919044881501261
lower_task	ME:M14	magnitude_g1.00	ordinal	0.7400582379909786	0.5391820447378741	181	11	14.934445116681609	14.062711344540398
lower_task	ME:M14	magnitude_g1.25	magnitude_g2.00	0.15375981480304052	0.09191790506473194	86	7	9.87998267543804	2.8370995917428417
lower_task	ME:M14	magnitude_g1.25	ordinal	0.726685057600597	0.5386286615938268	177	11	14.933699126227246	14.144656634298817
lower_task	ME:M14	magnitude_g2.00	ordinal	0.765704765566617	0.6027600694058926	188	12	17.066754072395426	16.98175622604166
lower_task	ME:MDA-MB-435	magnitude_g0.50	magnitude_g0.80	0.08870649503716102	0.035547645501437734	114	7	5.653425160674946	1.2523049637917545
lower_task	ME:MDA-MB-435	magnitude_g0.50	magnitude_g1.00	0.09593861208082348	0.03898144375648551	117	8	4.971772530115458	1.019854151000171
lower_task	ME:MDA-MB-435	magnitude_g0.50	magnitude_g1.25	0.22427144272203015	0.16158139723490733	132	9	7.092338554945468	3.8826573590458313
lower_task	ME:MDA-MB-435	magnitude_g0.50	magnitude_g2.00	0.31959906402747695	0.16274395006634976	138	10	11.562594334135698	5.612984758672521
lower_task	ME:MDA-MB-435	magnitude_g0.50	ordinal	0.8200149063508755	0.5472541238940505	203	12	21.001705282720163	14.412105479283158
lower_task	ME:MDA-MB-435	magnitude_g0.80	magnitude_g1.00	0.052123477257091114	0.009517038901442827	111	8	4.329841079048425	0.23245081279158342
lower_task	ME:MDA-MB-435	magnitude_g0.80	magnitude_g1.25	0.1789968663077356	0.12578182649644562	123	9	5.653425160674946	2.630352395254077
lower_task	ME:MDA-MB-435	magnitude_g0.80	magnitude_g2.00	0.2679168512239463	0.12587332102728171	130	10	11.077815747996791	4.360679794880767
lower_task	ME:MDA-MB-435	magnitude_g0.80	ordinal	0.8272243735225577	0.5783956240681433	195	12	20.528795256887253	15.664410443074912
lower_task	ME:MDA-MB-435	magnitude_g1.00	magnitude_g1.25	0.15448819444535564	0.12200910128728572	73	6	4.43439524757331	2.8628032080456602
lower_task	ME:MDA-MB-435	magnitude_g1.00	magnitude_g2.00	0.2501379390218346	0.1219875619319959	82	7	10.765399678325156	4.59313060767235
lower_task	ME:MDA-MB-435	magnitude_g1.00	ordinal	0.8334846231938624	0.5764957897381486	187	11	20.307517248173312	15.431959630283329
lower_task	ME:MDA-MB-435	magnitude_g1.25	magnitude_g2.00	0.1500733076951664	0.08996770819430971	83	7	6.9213095985074915	1.73032739962669
lower_task	ME:MDA-MB-435	magnitude_g1.25	ordinal	0.8372496592636876	0.6327276999950274	187	10	20.004253083699826	18.29476283832899
lower_task	ME:MDA-MB-435	magnitude_g2.00	ordinal	0.8627300861278008	0.638726713899345	194	11	20.02509023795568	20.02509023795568
lower_task	ME:SK-MEL-2	magnitude_g0.50	magnitude_g0.80	0.13797411221128278	0.07180126498553056	122	9	2.759023750110155	1.6015759928968603
lower_task	ME:SK-MEL-2	magnitude_g0.50	magnitude_g1.00	0.14367420245168852	0.07558217437683662	118	9	3.1223697929086174	1.765350770719646
lower_task	ME:SK-MEL-2	magnitude_g0.50	magnitude_g1.25	0.21894335697001804	0.12525164563764601	130	9	6.978114263032449	2.4492079383945056
lower_task	ME:SK-MEL-2	magnitude_g0.50	magnitude_g2.00	0.31167063935842654	0.17524989414274864	134	11	11.405597092077207	4.507320435548756
lower_task	ME:SK-MEL-2	magnitude_g0.50	ordinal	0.7750617509749708	0.557422577357337	177	8	22.103814394125525	16.056189285099556
lower_task	ME:SK-MEL-2	magnitude_g0.80	magnitude_g1.00	0.018683599328404486	0.007948505323854474	73	5	0.7527790521827717	0.19957126497563316
lower_task	ME:SK-MEL-2	magnitude_g0.80	magnitude_g1.25	0.1160161938687174	0.07069466675071137	109	8	5.928087085556561	1.9251999932652542
lower_task	ME:SK-MEL-2	magnitude_g0.80	magnitude_g2.00	0.23536995333399446	0.12803622725798047	112	10	9.449536287313204	5.177771821631039
lower_task	ME:SK-MEL-2	magnitude_g0.80	ordinal	0.7978062299326989	0.5381828735610632	192	9	23.69541256708433	15.385737899017272
lower_task	ME:SK-MEL-2	magnitude_g1.00	magnitude_g1.25	0.10462720713605173	0.0649613305960485	105	8	5.944042000264718	1.8433126043536099
lower_task	ME:SK-MEL-2	magnitude_g1.00	magnitude_g2.00	0.23023962116062924	0.12669075930889498	108	10	8.943121277887755	5.095884432719394
lower_task	ME:SK-MEL-2	magnitude_g1.00	ordinal	0.7938932030356786	0.5376266594751227	196	9	23.694710675179362	15.467625287928916
lower_task	ME:SK-MEL-2	magnitude_g1.25	magnitude_g2.00	0.17536579679761286	0.09923506809518048	75	7	6.921340138888029	3.2525718283657845
