context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
CO:SW-620	magnitude_g0.50	EX_L2aadp_e	0.0	10.92607639877498	0.0	9.16406038823974e-08	0.0	3.851497079953376e-09	10.92607639877498	9.16406038823974e-08	3.851497079953376e-09	False	True	True	10.926076307134375	8.778910680244403e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_Lkynr_e	0.0	8.61390890897742	0.0	5.1044781555836855e-08	0.0	2.031202251694215e-09	8.61390890897742	5.1044781555836855e-08	2.031202251694215e-09	False	True	True	8.613908857932639	4.901357930414264e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_ala__L_e	0.0	161.42590270782023	11.27248652295535	11.272492398221484	11.272491334548475	11.272491760009066	161.42590270782023	5.8752661331595846e-06	4.25460591202409e-07	False	True	True	161.4258968325541	5.449805541957176e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_anth_e	0.0	8.613908908977407	0.0	4.3367376600396694e-08	0.0	1.7332093648279785e-09	8.613908908977407	4.3367376600396694e-08	1.7332093648279785e-09	False	True	True	8.61390886561003	4.1634167235568715e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_cala_e	0.0	16.576892935525013	0.0	2.187311859606329e-08	0.0	8.941406415239374e-10	16.576892935525013	2.187311859606329e-08	8.941406415239374e-10	False	True	True	16.576892913651893	2.0978977954539353e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_chol_e	-10.0	5.802857235091036	-2.259570747317142	-2.25956968623748	-2.259569890443737	-2.259569848207773	15.802857235091036	1.0610796619126006e-06	4.2235964059500475e-08	False	True	True	15.802856174011374	1.0188436978531001e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_cholp_e	0.0	6.071678091942436	0.0	5.553467294334139e-08	0.0	2.2720137307309193e-09	6.071678091942436	5.553467294334139e-08	2.2720137307309193e-09	False	True	True	6.071678036407763	5.326265921261047e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_cit_e	0.0	62.319508811365665	0.0	1.7725112306536494e-06	0.0	6.924764822326728e-08	62.319508811365665	1.7725112306536494e-06	6.924764822326728e-08	False	True	True	62.31950703885443	1.7032635824303822e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_cmp_e	0.0	0.0	0.0	0.0	0.0	5.677437059545202e-10	0.0	0.0	5.677437059545202e-10	True	True	True	0.0	-5.677437059545202e-10	already_fixed_B0	0.0	5.677437059545202e-10	0.0
CO:SW-620	magnitude_g0.50	EX_crn_e	-1.0	6.661338147750939e-16	-7.687760517376095e-07	-1.5847006567504223e-16	-3.054938890432391e-08	3.131480488049029e-16	1.0000000000000007	7.687760515791395e-07	3.0549389217471956e-08	False	True	True	0.9999992312239491	7.382266623616675e-07	first_fixed_B1	0.0	4.716181144799451e-16	2.3069028035734857e-16
CO:SW-620	magnitude_g0.50	EX_cytd_e	0.0	10.811017131864224	0.0	1.3026181757163647e-08	0.0	5.606537185103484e-10	10.811017131864224	1.3026181757163647e-08	5.606537185103484e-10	False	True	True	10.811017118838043	1.2465528038653299e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_dhap_e	0.0	6.071678091942525	0.0	3.64106216716778e-08	0.0	1.4938744062994145e-09	6.071678091942525	3.64106216716778e-08	1.4938744062994145e-09	False	True	True	6.071678055531903	3.4916747265378383e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_duri_e	0.0	10.811017131864164	0.0	1.3194096357221873e-08	0.0	5.492525016165111e-10	10.811017131864164	1.3194096357221873e-08	5.492525016165111e-10	False	True	True	10.811017118670067	1.2644843855605362e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_fum_e	0.0	75.07460134290349	16.183890242483105	16.18389591189591	16.183892361713752	16.183892665839334	75.07460134290349	5.669412804110152e-06	3.0412558160719527e-07	False	True	True	75.07459567349069	5.365287222502957e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_glcur_e	0.0	18.283735368672975	0.0	5.0117607994638566e-08	0.0	1.993266509855225e-09	18.283735368672975	5.0117607994638566e-08	1.993266509855225e-09	False	True	True	18.283735318555365	4.812434148478334e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_gln__L_e	-10.0	31.44223233881349	-10.0	-9.999998189844048	-10.0	-9.999999933968775	41.44223233881349	1.8101559522420985e-06	6.603122493231695e-08	False	True	True	41.44223052865754	1.7441247273097815e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_glu__L_e	-10.0	65.0746013429071	-10.0	-9.999999247645942	-10.0	-9.999999969612063	75.0746013429071	7.523540581644284e-07	3.038793749965407e-08	False	True	True	75.07460059055305	7.219661206647743e-07	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_gly_e	-10.0	136.67340860229515	-6.440750159342511	-6.440746960685509	-6.440748867486371	-6.440748725645973	146.67340860229515	3.1986570023789795e-06	1.418403980935068e-07	False	True	True	146.67340540363816	3.0568166042854727e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_glyald_e	0.0	58.4051322937533	0.0	8.662325860936489e-08	0.0	3.556473254040219e-09	58.4051322937533	8.662325860936489e-08	3.556473254040219e-09	False	True	True	58.40513220713004	8.306678535532467e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_glyc3p_e	0.0	6.071678091942356	0.0	3.517460029126224e-08	0.0	1.4453373268785752e-09	6.071678091942356	3.517460029126224e-08	1.4453373268785752e-09	False	True	True	6.071678056767756	3.3729262964383666e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_hom__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	True	True	0.0	0.0	already_fixed_B0	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_hxan_e	0.0	9.751113491485459	0.0	9.97921236156576e-09	0.0	4.949387345758883e-10	9.751113491485459	9.97921236156576e-09	4.949387345758883e-10	False	True	True	9.751113481506247	9.484273626989871e-09	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_icit_e	0.0	62.31950881136552	0.0	1.0512021535171812e-06	0.0	4.3855005811107166e-08	62.31950881136552	1.0512021535171812e-06	4.3855005811107166e-08	False	True	True	62.31950776016337	1.007347147706074e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_ins_e	0.0	7.422489374115665	0.0	7.531824933543638e-09	0.0	3.0805981025825913e-10	7.422489374115665	7.531824933543638e-09	3.0805981025825913e-10	False	True	True	7.42248936658384	7.2237651232853785e-09	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_lac__L_e	-1.0	108.03961591890912	13.50610926879923	13.506119681033931	13.506109268807839	13.506109723346674	109.03961591890912	1.0412234701107081e-05	4.5453883501522796e-07	False	False	True	109.03960550667442	9.957695866091854e-06	first_fixed_B2	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_leu__L_e	-10.0	-1.7922337326704483	-1.7922350801637474	-1.7922337326704483	-1.7922337864778495	-1.7922337326704474	8.207766267329552	1.3474932991641708e-06	5.380740208948964e-08	False	True	True	8.207764919836253	1.2936858970746812e-06	first_fixed_B1	0.0	8.881784197001252e-16	4.440892098500626e-16
CO:SW-620	magnitude_g0.50	EX_lys__L_e	-10.0	-1.9452265708841594	-1.9452300669958404	-1.9452265708841594	-1.9452266999570453	-1.945226570884162	8.05477342911584	3.496111681045022e-06	1.290728832703536e-07	False	True	True	8.05476993300416	3.3670387977746685e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_mal__L_e	0.0	69.54957388179446	0.0	1.5742920152488827e-06	0.0	6.475832022213476e-08	69.54957388179446	1.5742920152488827e-06	6.475832022213476e-08	False	True	True	69.54957230750244	1.5095336950267479e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_met__L_e	-10.0	-0.5026982632120784	-7.014420014522935	-7.0143844703220335	-7.014416768411929	-7.014415181366412	9.497301736787922	3.554420090168264e-05	1.5870455172262155e-06	False	False	True	9.49726619258702	3.395715538445643e-05	first_fixed_B2	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_nac_e	0.0	12.871302969659121	0.0	1.5628598927745616e-07	0.0	6.402511392288033e-09	12.871302969659121	1.5628598927745616e-07	6.402511392288033e-09	False	True	True	12.871302813373132	1.4988347788516812e-07	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_ncam_e	-10.0	0.0	-1.0714975262494221e-06	-4.66685095238456e-13	-4.221458785762716e-08	4.230086089232839e-25	10.0	1.0714970595643269e-06	4.221458785762716e-08	False	True	True	9.99999892850294	1.0292824717066998e-06	first_fixed_B1	0.0	4.66685095238879e-13	4.66685095238456e-13
CO:SW-620	magnitude_g0.50	EX_orn_e	0.0	75.0746013429061	0.0	5.44967328528449e-07	0.0	2.044076322362263e-08	75.0746013429061	5.44967328528449e-07	2.044076322362263e-08	False	True	True	75.07460079793877	5.245265653048263e-07	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_orot_e	0.0	16.576892935525226	0.0	2.6518448302952428e-08	0.0	1.0834428069416852e-09	16.576892935525226	2.6518448302952428e-08	1.0834428069416852e-09	False	True	True	16.576892909006776	2.5435005496010742e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_phe__L_e	-10.0	-0.8524036882104298	-3.299752091882596	-3.2997431237335415	-3.299744402302307	-3.2997440226406303	9.14759631178957	8.96814905448906e-06	3.7966167676373175e-07	False	True	True	9.147587343640517	8.588487377725329e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_pro__L_e	-10.0	73.71949939148459	-1.3551039286075122	-1.3551016930929094	-1.3551020291610039	-1.3551019407535803	83.71949939148459	2.2355146027663864e-06	8.840742360405329e-08	False	True	True	83.71949715596999	2.147107179162333e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_sbt__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	True	True	0.0	0.0	already_fixed_B0	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_ser__L_e	-10.0	57.234337439573	-10.0	-9.999999893698519	-10.0	-9.999999995643448	67.234337439573	1.063014813951213e-07	4.356552452122742e-09	False	True	True	67.23433733327151	1.0194492894299856e-07	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_sprm_e	0.0	3.3387831585263967	0.0	5.742249106182919e-09	0.0	2.445370807948073e-10	3.3387831585263967	5.742249106182919e-09	2.445370807948073e-10	False	True	True	3.338783152784148	5.497712025388112e-09	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_srtn_e	0.0	8.613908908977418	0.0	4.9087576588509723e-08	0.0	1.9549055661535553e-09	8.613908908977418	4.9087576588509723e-08	1.9549055661535553e-09	False	True	True	8.613908859889841	4.713267102235617e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_succ_e	0.0	115.44565627115206	15.014100656469925	15.014103536820388	15.014101294679344	15.01410141759685	115.44565627115206	2.880350463030368e-06	1.2291750550730285e-07	False	True	True	115.4456533908016	2.757432957523065e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_taur_e	0.0	16.909696464552507	0.0	3.90019903973129e-08	0.0	1.5633692346812265e-09	16.909696464552507	3.90019903973129e-08	1.5633692346812265e-09	False	True	True	16.909696425550518	3.743862116263167e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_tchola_e	0.0	1.442357719857035	0.0	8.262839966262924e-09	0.0	6.301202304639388e-10	1.442357719857035	8.262839966262924e-09	6.301202304639388e-10	False	True	True	1.442357711594195	7.632719735798985e-09	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_thr__L_e	-10.0	-1.0272564007096072	-1.027257942054506	-1.0272564007096072	-1.0272564604608634	-1.0272564007096077	8.972743599290393	1.541344898825514e-06	5.975125572099671e-08	False	True	True	8.972742057945494	1.4815936431045174e-06	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_thym_e	0.0	12.751456104250083	0.0	1.6931661274934368e-08	0.0	6.928229657772821e-10	12.751456104250083	1.6931661274934368e-08	6.928229657772821e-10	False	True	True	12.751456087318422	1.6238838309157085e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_thymd_e	0.0	9.041941601195715	0.0	1.1104639498960947e-08	0.0	4.6510017509099977e-10	9.041941601195715	1.1104639498960947e-08	4.6510017509099977e-10	False	True	True	9.041941590091076	1.0639539323869948e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_ump_e	0.0	6.071678091942417	0.0	8.355618917719378e-09	0.0	5.741376633232981e-10	6.071678091942417	8.355618917719378e-09	5.741376633232981e-10	False	True	True	6.071678083586797	7.78148125439608e-09	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_ura_e	0.0	16.576892935525386	0.0	2.3824989258006517e-08	0.0	9.735983736513099e-10	16.576892935525386	2.3824989258006517e-08	9.735983736513099e-10	False	True	True	16.576892911700398	2.2851390884355207e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_urate_e	0.0	9.751113491485452	0.0	9.485166845838697e-09	0.0	4.444826882723192e-10	9.751113491485452	9.485166845838697e-09	4.444826882723192e-10	False	True	True	9.751113482000285	9.040684157566377e-09	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_uri_e	0.0	10.811017131864261	0.0	1.342734587924917e-08	0.0	5.498427986869395e-10	10.811017131864261	1.342734587924917e-08	5.498427986869395e-10	False	True	True	10.811017118436915	1.287750308056223e-08	first_fixed_B1	0.0	0.0	0.0
CO:SW-620	magnitude_g0.50	EX_val__L_e	-10.0	-1.158392649860927	-1.1583939679936517	-1.1583926498609252	-1.1583927016844189	-1.158392649860925	8.841607350139073	1.318132726524368e-06	5.182349394061703e-08	False	True	True	8.841606032006347	1.266309232583751e-06	first_fixed_B1	1.7763568394002505e-15	2.220446049250313e-16	8.443690191484166e-12
CO:SW-620	magnitude_g0.50	EX_xan_e	0.0	9.751113491485343	0.0	9.772420264825539e-09	0.0	4.172085231525149e-10	9.751113491485343	9.772420264825539e-09	4.172085231525149e-10	False	True	True	9.751113481712922	9.355211741673023e-09	first_fixed_B1	0.0	0.0	0.0
